Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Venture Round - DoubleLoop,https://www.crunchbase.com/funding_round/double-loop-series-unknown--ed4ae64c,DoubleLoop,https://www.crunchbase.com/organization/double-loop,Venture - Series Unknown,3002787,USD,3002787,2023-04-28,,,,,Yes,DoubleLoop is a strategy development platform for product and growth teams to maximize impact.,"Analytics, Apps, Artificial Intelligence (AI)",,"Albany, California, United States, North America",https://www.doubleloop.app,,3002787,USD,3002787,,3,,,,,"123,136"
Seed Round - Epoxy.ai,https://www.crunchbase.com/funding_round/epoxy-ai-seed--3d0e0623,Epoxy.ai,https://www.crunchbase.com/organization/epoxy-ai,Seed,3000000,USD,3000000,2022-01-07,Seed,,,,Yes,Epoxy.ai is an AI-driven customer analysis platform.,"Analytics, Machine Learning, Personalization, Real Time",,"Lancaster, Pennsylvania, United States, North America",http://www.epoxy.ai,$1M to $10M,3000000,USD,3000000,Seed,4,,Robin Hood Ventures,1,1,"123,276"
Pre Seed Round - Rerun,https://www.crunchbase.com/funding_round/rerun-c67d-pre-seed--c89f22bf,Rerun,https://www.crunchbase.com/organization/rerun-c67d,Pre-Seed,3200000,EUR,3369858,2022-06-21,Seed,,,,Yes,Rerun builds open source visualization infrastructure for computer vision and robotics.,"Artificial Intelligence (AI), Computer Vision, Developer Tools, Open Source, Software",,"Stockholm, Stockholms Lan, Sweden, Europe",https://www.rerun.io/,$1M to $10M,3200000,EUR,3369858,Seed,1,Costanoa Ventures,"Alban Denoyel, Alper Aydemir, Christopher Hopper, Costanoa Ventures, David Crawford, Jan Erik Solem, Jeffrey Powers, Kai Diekmann, Kevin Stumpf, Luc Vincent, Matt Miesnieks, Rasmus Brönnegård, Saskia Sefranek, Seedcamp, Sune Alstrup, Till Quack, Vikas Reddy",17,3,"123,547"
Seed Round - Alphamoon,https://www.crunchbase.com/funding_round/alphamoon-seed--f9220de2,Alphamoon,https://www.crunchbase.com/organization/alphamoon,Seed,2100000,EUR,2205767,2022-04-28,Seed,,,,Yes,Alphamoon helps companies automate their document processing and extract valuable document data using an AI-based platform.,"Artificial Intelligence (AI), Big Data, Document Management, Machine Learning, SaaS",,"Wroclaw, Dolnoslaskie, Poland, Europe",https://alphamoon.ai,$1M to $10M,2100000,EUR,2205767,Seed,1,Sunfish Partners,"SATUS Starter, Sunfish Partners",2,1,"123,928"
Venture Round - SiB Solutions Group,https://www.crunchbase.com/funding_round/sib-solutions-series-unknown--79bd3d1f,SiB Solutions Group,https://www.crunchbase.com/organization/sib-solutions,Venture - Series Unknown,50000000,SEK,4802336,2022-12-16,,,,,Yes,"SiB Solutions uses technologies such as AI, IIoT, and intelligent video analysis to automate and improve logistics processes.","Artificial Intelligence (AI), Industrial Automation, Internet of Things, Logistics, Productivity Tools, Software",,"Lund, Skane Lan, Sweden, Europe",https://www.sibsolutions.com,$1M to $10M,150000000,SEK,16030543,,6,Scania Growth Capital,Scania Growth Capital,1,1,"123,969"
Venture Round - BOND.AI,https://www.crunchbase.com/funding_round/bond-ai-series-unknown--8953d904,BOND.AI,https://www.crunchbase.com/organization/bond-ai,Venture - Series Unknown,2851656,USD,2851656,2022-01-07,,,,,Yes,"BOND.AI is a human-centered AI platform for banks, powered by its proprietary empathy engine.","Artificial Intelligence (AI), Financial Services, FinTech, Machine Learning",,"Little Rock, Arkansas, United States, North America",http://www.bond.ai,$10M to $50M,5551656,USD,5551656,,6,,,,,"343,498"
Seed Round - Parfait,https://www.crunchbase.com/funding_round/parfait-seed--13bc839f,Parfait,https://www.crunchbase.com/organization/parfait,Seed,5000000,USD,5000000,2022-04-12,Seed,,,,Yes,Parfait is a wig customization platform aimed at disrupting the category by integrating facial recognition.,"Artificial Intelligence (AI), Beauty, E-Commerce, Virtual Reality",Women Founded,"New York, New York, United States, North America",https://myparfait.com,$1M to $10M,5000000,USD,5000000,Seed,1,"Serena Ventures, Upfront Ventures","Contrary, Hakeem Seriki, Natalie Carnegie, Omar Johnson, Serena Ventures, Tristan Walker, True Culture Fund, Ulu Ventures, Unshackled Ventures, Upfront Ventures, Upland Workshop, Visible Hands",12,2,"260,148"
Seed Round - LUCID,https://www.crunchbase.com/funding_round/lucid-inc-seed--b32ad51f,LUCID,https://www.crunchbase.com/organization/lucid-inc,Seed,3140000,CAD,2457685,2022-08-12,Seed,,,,Yes,LUCID creates digital therapeutics using emotion AI to improve health and wellness of the users.,"Artificial Intelligence (AI), Health Care, Machine Learning, Music",,"Toronto, Ontario, Canada, North America",https://www.thelucidproject.ca,$1M to $10M,3590000,CAD,2786210,Seed,3,Amplify Capital,"Amplify Capital, Leva Capital, MEDTEQ+, Ontario Centre of Innovation, Relentless Pursuit Partners, Reverb Ventures",6,2,"261,057"
Seed Round - Mindtronic AI,https://www.crunchbase.com/funding_round/mindtronic-ai-seed--80b65c85,Mindtronic AI,https://www.crunchbase.com/organization/mindtronic-ai,Seed,2500000,USD,2500000,2022-02-11,Seed,,,,Yes,Mindtronic AI is an innovative IP and AI Engineering service supplier for Deep Learning based Vehicle Intelligence and Vehicle Automation.,"Artificial Intelligence (AI), Automotive, Computer Vision, Fleet Management, Machine Learning, Software",,"Austin, Texas, United States, North America",https://www.mindtronicai.com/,,2500000,USD,2500000,Seed,1,,,,,"434,087"
Series A - Trust Science,https://www.crunchbase.com/funding_round/trust-science-series-a--69d7bec0,Trust Science,https://www.crunchbase.com/organization/trust-science,Series A,4800000,USD,4800000,2022-08-12,Early Stage Venture,,,,Yes,Trust Science is a provider of AI-powered alternative credit scoring solutions.,"Big Data, Credit Bureau, FinTech, Information and Communications Technology (ICT), Information Services, Intelligent Systems, Predictive Analytics, SaaS",,"Edmonton, Alberta, Canada, North America",https://www.trustscience.com,Less than $1M,20300000,USD,20300000,Early Stage Venture,5,,,,,"434,932"
Seed Round - Maxa AI,https://www.crunchbase.com/funding_round/maxa-ai-seed--03120331,Maxa AI,https://www.crunchbase.com/organization/maxa-ai,Seed,3000000,CAD,2330265,2022-06-28,Seed,,,,Yes,Maxa AI provides automated machine intelligence technology solutions.,"Artificial Intelligence (AI), Information Technology, Machine Learning, Software",,"Montréal, Quebec, Canada, North America",https://www.maxa.ai/,$1M to $10M,23830265,USD,23830265,Early Stage Venture,3,York IE,"Anges Quebec, AQC Capital, Graphite Ventures, York IE",4,1,"258,659"
Seed Round - Videate,https://www.crunchbase.com/funding_round/videate-seed--376c76ad,Videate,https://www.crunchbase.com/organization/videate,Seed,2800000,USD,2800000,2022-01-03,Seed,,,,Yes,From Script to Screen with No In Between.,"Artificial Intelligence (AI), Digital Media, Media and Entertainment, Product Management, Software, Software Engineering, Technical Support, Training",,"Austin, Texas, United States, North America",https://videate.io,$1M to $10M,2800000,USD,2800000,Seed,1,S3 Ventures,"Firebrand Ventures, S3 Ventures, Tensility Venture Partners",3,2,"559,226"
Seed Round - PTTRNS.ai,https://www.crunchbase.com/funding_round/pttrns-4e9b-seed--5c205624,PTTRNS.ai,https://www.crunchbase.com/organization/pttrns-4e9b,Seed,2000000,EUR,2147135,2023-02-14,Seed,,,,Yes,PTTRNS is a software-as-a service solution for personalizing fashion and eyewear shopping experiences.,"3D Technology, Artificial Intelligence (AI), Augmented Reality",,"Eindhoven, Noord-Brabant, The Netherlands, Europe",https://www.pttrns.ai/,$1M to $10M,2000000,EUR,2147135,Seed,1,ECFG,ECFG,1,1,"559,930"
Pre Seed Round - Locofy,https://www.crunchbase.com/funding_round/locofy-pre-seed--8c503396,Locofy,https://www.crunchbase.com/organization/locofy,Pre-Seed,4250000,USD,4250000,2023-05-15,Seed,,,,Yes,Locofy provides a service that converts designs into code.,"Artificial Intelligence (AI), Enterprise Software, Internet, Software",,"Singapore, Central Region, Singapore, Asia",https://www.locofy.ai/,$1M to $10M,7250000,USD,7250000,Seed,2,Golden Gate Ventures,"Aviondor Group, Golden Gate Ventures",2,1,"612,530"
Funding Round - DeckRobot,https://www.crunchbase.com/funding_round/deckrobot-undisclosed--b04d0681,DeckRobot,https://www.crunchbase.com/organization/deckrobot,Funding Round,2350000,USD,2350000,2022-02-01,,,,,Yes,DeckRobot is a Generative AI to communicate business ideas through corporate documents,"Artificial Intelligence (AI), Enterprise Software, Generative AI, Machine Learning, SaaS",,"San Francisco, California, United States, North America",http://www.deckrobot.com,,5850000,USD,5850000,,6,,Pragmatech Ventures,1,,"260,956"
Series A - Oddin.gg,https://www.crunchbase.com/funding_round/oddin-gg-series-a--0846378c,Oddin.gg,https://www.crunchbase.com/organization/oddin-gg,Series A,4500000,USD,4500000,2022-08-16,Early Stage Venture,,,,Yes,Esports odds feed provider with a focus on engagement.,"Artificial Intelligence (AI), eSports, Gambling, Machine Learning",,"Prague, Hlavni mesto Praha, Czech Republic, Europe",https://oddin.gg,$1M to $10M,9164703,USD,9164703,Early Stage Venture,3,,"Genting Ventures, Presto Ventures, Velo Partners",3,,"575,181"
Seed Round - MORFO,https://www.crunchbase.com/funding_round/morfo-seed--29628cfa,MORFO,https://www.crunchbase.com/organization/morfo,Seed,4000000,EUR,4222300,2022-12-08,Seed,,,,Yes,"MORFO incorporates biological symbioses, drones, and AI technologies to sustainably reforest and fight against global warming.","Artificial Intelligence (AI), Computer Vision, Drones, Forestry, GreenTech",,"Paris, Ile-de-France, France, Europe",https://www.morfo.rest,,4000000,EUR,4222300,Seed,3,"Demeter, Raise Ventures","AFI Ventures, Caroline Lair, Demeter, Graffi Rathamohan, Jean-Gabriel Levon, Nicolas Béraud, Raise Ventures, Teampact ventures",8,5,"633,184"
Seed Round - Brooklyn Investment Group,https://www.crunchbase.com/funding_round/skopos-labs-seed--af00f59c,Brooklyn Investment Group,https://www.crunchbase.com/organization/skopos-labs,Seed,4676000,USD,4676000,2022-06-01,Seed,,,,Yes,Brooklyn Investment Group is an A.I. powered wealth management platform.,"Advice, Finance, Financial Services, Natural Language Processing, Predictive Analytics",,"Brooklyn, New York, United States, North America",https://bkln.com,$1M to $10M,8676000,USD,8676000,Seed,2,Jordan Park,Jordan Park,1,,"576,312"
Seed Round - CoLumbo,https://www.crunchbase.com/funding_round/columbo-seed--4de94e6c,CoLumbo,https://www.crunchbase.com/organization/columbo,Seed,2100000,EUR,2397214,2022-01-15,Seed,,,,Yes,AI assistant for L-Spine radiology,"Artificial Intelligence (AI), Machine Learning, Medical, Software",,"Bulgaria, Emilia-Romagna, Italy, Europe",https://columbo.me/,$1M to $10M,3100000,EUR,3479248,Seed,2,,"BrightCap Ventures, Eleven Ventures",2,,"576,723"
Seed Round - Sinecure.ai,https://www.crunchbase.com/funding_round/sinecure-ai-seed--2f492fe5,Sinecure.ai,https://www.crunchbase.com/organization/sinecure-ai,Seed,3000000,USD,3000000,2022-09-28,Seed,,,,Yes,Sinecure.ai is an enterprise SaaS platform reinventing talent acquisition and retention through the use of artificial intelligence.,"Artificial Intelligence (AI), Human Resources, Machine Learning, Recruiting, SaaS, Software",,"New York, New York, United States, North America",http://www.sinecure.ai,,5500000,USD,5500000,Seed,2,Golden Section,"Golden Section, Steve Farella, Wenda Harris Millard",3,,"636,042"
Seed Round - Stella Automotive AI,https://www.crunchbase.com/funding_round/stella-automotive-ai-seed--d43bbfe8,Stella Automotive AI,https://www.crunchbase.com/organization/stella-automotive-ai,Seed,4000000,USD,4000000,2023-05-09,Seed,,,,Yes,Stella Automotive AI is an artificial intelligence technology that enables solutions for the automobile industry to talk to customers.,"Artificial Intelligence (AI), Automotive, Customer Service",Women Founded,"Tampa, Florida, United States, North America",https://www.stellaautomotive.com,$1M to $10M,23700000,USD,23700000,Early Stage Venture,2,,"Czubay Family Enterprises, Maroone USA, Pohanka Automotive Group, The Presidio Group",4,,"578,899"
Seed Round - Helvengo,https://www.crunchbase.com/funding_round/helvengo-seed--77be2e15,Helvengo,https://www.crunchbase.com/organization/helvengo,Seed,4200000,CHF,4511278,2022-01-27,Seed,,,,Yes,"Helvengo is a digital insurance company that provides service platforms, product development, and insurance operations solutions.","Artificial Intelligence (AI), Commercial Insurance, Insurance, InsurTech",,"Zürich, Zurich, Switzerland, Europe",https://helvengo.com,$1M to $10M,4200000,CHF,4511278,Seed,2,TX Ventures,"Anamcara Capital, Conny & Co, Hypoport AG, Plug and Play, PostFinance, Seed X Liechtenstein, TX Ventures",7,1,"133,742"
Venture Round - Prolira makers of DeltaScan®,https://www.crunchbase.com/funding_round/prolira-bv-series-unknown--d8dc3296,Prolira makers of DeltaScan®,https://www.crunchbase.com/organization/prolira-bv,Venture - Series Unknown,3900000,EUR,4396595,2022-02-01,,,,,Yes,DeltaScan® Brain State Monitor is an EEG bedside device with a validated algorithm to support clinicians to optimize patient recovery.,"Artificial Intelligence (AI), Health Care, Health Diagnostics, Hospital, Medical, Medical Device, Neuroscience",,"Utrecht, Utrecht, The Netherlands, Europe",https://prolira.com/en/,$1M to $10M,6800000,EUR,7683058,,3,Borski Fund,"Borski Fund, Health Innovations, Holland Capital, OostNL, ROM Utrecht Region",5,1,"637,545"
Series A - Edify.ai,https://www.crunchbase.com/funding_round/edify-ai-series-a--d899a9e3,Edify.ai,https://www.crunchbase.com/organization/edify-ai,Series A,4617927,USD,4617927,2022-07-05,Early Stage Venture,,,,Yes,Edify.ai develops an AI-driven platform that helps to save lives and reduce injuries at industrial worksites.,"Artificial Intelligence (AI), Human Resources, Machine Learning, Public Safety, Software",,"Salt Lake City, Utah, United States, North America",https://www.edify.ai/,$1M to $10M,8617908,USD,8617908,,3,,,,,"238,473"
Corporate Round - Captain's Eye,https://www.crunchbase.com/funding_round/captain-s-eye-corporate-round--c265b8d4,Captain's Eye,https://www.crunchbase.com/organization/captain-s-eye,Corporate Round,4000000,USD,4000000,2022-06-28,,,,,Yes,Captain's Eye uses machine vision analytics to improve crew and vessel safety on board ocean-going vessels.,"Machine Learning, Marine Technology",,"Haifa, Hefa, Israel, Asia",https://captain-eye.com/,$1M to $10M,4120000,USD,4120000,,2,SIXAI,SIXAI,1,,"238,609"
Seed Round - DeepNFTValue,https://www.crunchbase.com/funding_round/deepnftvalue-seed--bdfc21bf,DeepNFTValue,https://www.crunchbase.com/organization/deepnftvalue,Seed,4000000,USD,4000000,2022-07-12,Seed,,,,Yes,DeepNFTValue a machine learning company,"Blockchain, Machine Learning",,"Miami, Florida, United States, North America",https://deepnftvalue.com,$1M to $10M,4000000,USD,4000000,Seed,1,Rockaway Blockchain Fund,"1confirmation, Cygni Capital, Rockaway Blockchain Fund",3,1,"135,229"
Seed Round - Socket,https://www.crunchbase.com/funding_round/socket-741b-seed--eec200ab,Socket,https://www.crunchbase.com/organization/socket-741b,Seed,4600000,USD,4600000,2022-05-11,Seed,,,,Yes,Socket is a developer-first security platform that protects your most critical apps from software supply chain attacks.,"Artificial Intelligence (AI), Cloud Security, Cyber Security, Developer Tools, Internet, Open Source, Security, Software",,"Stanford, California, United States, North America",https://socket.dev,,24600000,USD,24600000,Early Stage Venture,2,,"Andrew Peterson, Balaji Srinivasan, Chad Hurley, Charlie Cheever, Daniel Gross, Dylan Field, Elad Gil, Fred Ehrsam, Frederic Kerrest, Guillermo Rauch, Haroon Meer, Jed McCaleb, John Collison, John Lilly, Julia Hartz, Kevin Hartz, Max Krohn, Nat Friedman, South Park Commons, Todd McKinnon, Unusual Ventures, Village Global",22,,"135,548"
Seed Round - rida.ai,https://www.crunchbase.com/funding_round/rida-ebd4-seed--9860b249,rida.ai,https://www.crunchbase.com/organization/rida-ebd4,Seed,2400000,USD,2400000,2022-01-18,Seed,,,,Yes,AI for Delivery Planning and Management,"Artificial Intelligence (AI), Logistics, Transportation",,"Singapore, Central Region, Singapore, Asia",https://rida.ai,$1M to $10M,3495000,USD,3495000,Seed,3,Basis Set Ventures,"Acequia Capital (AceCap), Basis Set Ventures",2,,"239,975"
Seed Round - Videtics,https://www.crunchbase.com/funding_round/videtics-seed--48279c39,Videtics,https://www.crunchbase.com/organization/videtics,Seed,2000000,EUR,2167030,2022-04-21,Seed,,,,Yes,Intelligent Video Analytics SaaS,"Artificial Intelligence (AI), Computer Vision, Machine Learning, Software, Video",,"Valbonne, Provence-Alpes-Cote d'Azur, France, Europe",https://videtics.com,Less than $1M,2000000,EUR,2167030,Seed,1,Bpifrance,Bpifrance,1,,"136,175"
Seed Round - Crown Digital,https://www.crunchbase.com/funding_round/crown-digital-seed--cd9396c5,Crown Digital,https://www.crunchbase.com/organization/crown-digital,Seed,5000000,SGD,3666428,2022-04-20,Seed,,,,Yes,Crown Digital harnesses the future-ready power of robotics and Artificial Intelligence for the new contactless retail wave.,"Artificial Intelligence (AI), Machine Learning",,"Singapore, Central Region, Singapore, Asia",http://crowndigital.io/,$1M to $10M,5000000,SGD,3666428,Seed,3,Heliconia Capital Management,"East Japan Railway, Glocalink Singapore, Heliconia Capital Management, Leave a Nest, M4ever, Momentum VC, Particle Accelerator Limited (ParticleX)",7,1,"507,130"
Pre Seed Round - Tutor Intelligence,https://www.crunchbase.com/funding_round/tutor-intelligence-pre-seed--3411bbe8,Tutor Intelligence,https://www.crunchbase.com/organization/tutor-intelligence,Pre-Seed,4162206,USD,4162206,2023-01-17,Seed,,,,Yes,"Tutor Intelligence is an information technology company that specializes in the fields of robotics, AI, and machine learning.","Artificial Intelligence (AI), Information Technology, Machine Learning, Robotics",,"Cambridge, Massachusetts, United States, North America",https://tutorintelligence.com/,$1M to $10M,4162206,USD,4162206,Seed,1,,,,,"507,474"
Seed Round - Sessions,https://www.crunchbase.com/funding_round/sessions-3545-seed--75eea232,Sessions,https://www.crunchbase.com/organization/sessions-3545,Seed,4500000,USD,4500000,2022-07-27,Seed,,,,Yes,Sessions is a web-based conferencing solution that improves the quality of meetings.,"Artificial Intelligence (AI), Meeting Software, Virtual Assistant",,"New York, New York, United States, North America",https://sessions.us/,,6142124,USD,6142124,Seed,2,"Earlybird Venture Capital, LAUNCHub Ventures, Stride.VC","Earlybird Venture Capital, LAUNCHub Ventures, Stride.VC",3,1,"136,954"
Seed Round - Snorble,https://www.crunchbase.com/funding_round/snorble-inc-seed--8669321a,Snorble,https://www.crunchbase.com/organization/snorble-inc,Seed,3500000,USD,3500000,2022-04-15,Seed,30000000,USD,30000000,Yes,"Snorble designs and develops technology that builds healthy habits, supports personal growth, and inspires a child’s imagination.","Artificial Intelligence (AI), Consumer Electronics, Electronics, Natural Language Processing, Software, Speech Recognition",Middle Eastern / North African Founded,"Skillman, New Jersey, United States, North America",https://snorble.com,$1M to $10M,6500000,USD,6500000,Seed,4,GK Venture Partners,GK Venture Partners,1,1,"136,980"
Grant - Energy Robotics,https://www.crunchbase.com/funding_round/energy-robotics-grant--d8214d45,Energy Robotics,https://www.crunchbase.com/organization/energy-robotics,Grant,2500000,EUR,2477966,2022-10-05,,,,,No,Energy Robotics is a developer of software solutions for mobile inspection robots.,"Artificial Intelligence (AI), Robotics, Software",,"Darmstadt, Hessen, Germany, Europe",https://www.energy-robotics.com/,$1M to $10M,4500000,EUR,4919697,Seed,2,European Innovation Council,European Innovation Council,1,,"508,226"
Series A - Cromai,https://www.crunchbase.com/funding_round/cromai-series-a--42d0fae8,Cromai,https://www.crunchbase.com/organization/cromai,Series A,15000000,BRL,2833771,2022-12-27,Early Stage Venture,,,,Yes,Cromai takes agronomic management to the next level of efficiency with digital solutions based on artificial intelligence.,"AgTech, Artificial Intelligence (AI), Information Technology, Machine Learning, Software",,"São Paulo, Sao Paulo, Brazil, South America",https://www.cromai.com,,20000000,BRL,3767652,Early Stage Venture,2,Baraúna Venture Capital,Baraúna Venture Capital,1,,"303,566"
Seed Round - Infinity AI,https://www.crunchbase.com/funding_round/infinity-ai-seed--6da4a51d,Infinity AI,https://www.crunchbase.com/organization/infinity-ai,Seed,5000000,USD,5000000,2022-12-15,Seed,,,,Yes,Infinity AI is a technology startup that builds AI models faster with synthetic data.,"Artificial Intelligence (AI), Database",Women Founded,"San Francisco, California, United States, North America",https://infinity.ai/,,5500000,USD,5500000,Seed,2,Matrix,"Alexander Ratner, Andrea (Andy) Coravos, Matrix",3,1,"510,237"
Pre Seed Round - Filuta AI,https://www.crunchbase.com/funding_round/filuta-ai-pre-seed--f7e94d02,Filuta AI,https://www.crunchbase.com/organization/filuta-ai,Pre-Seed,56000000,CZK,2550509,2023-01-23,Seed,,,,Yes,"SaaS, B2B, Composite AI Platform, Intelligent Automation.","Artificial Intelligence (AI), Industrial Automation, Intelligent Systems",,"Prague, Hlavni mesto Praha, Czech Republic, Europe",https://filuta.ai,,56000000,CZK,2550509,Seed,1,N1,"Czech Founders VC, European Innovation Council, N1, SPM Invest",4,1,"216,100"
Seed Round - Weave.AI,https://www.crunchbase.com/funding_round/weave-ai-seed--df26abfb,Weave.AI,https://www.crunchbase.com/organization/weave-ai,Seed,4000000,USD,4000000,2022-11-01,Seed,,,,Yes,"Weave.AI helps asset managers & companies automate risk due diligence on portfolios, industries & supply chains to boost ESG compliance.",Artificial Intelligence (AI),,"Seattle, Washington, United States, North America",https://www.weave.ai/,Less than $1M,4000000,USD,4000000,Seed,2,,,,,"240,595"
Seed Round - JustiFi,https://www.crunchbase.com/funding_round/justifi-seed--513f4479,JustiFi,https://www.crunchbase.com/organization/justifi,Seed,4000000,USD,4000000,2022-04-26,Seed,,,,Yes,"JustiFi offers Embedded Finance Infrastructure for platforms that enables embedded payments, insurance, lending and more.","Artificial Intelligence (AI), Embedded Software, Financial Services, FinTech, Insurance, Intelligent Systems, Lending, Payments, Software",,"Minneapolis, Minnesota, United States, North America",http://www.justifi.ai,$1M to $10M,10600000,USD,10600000,Seed,2,,"Crosslink Capital, Emergence, Rally Ventures",3,3,"216,252"
Series A - Xelix,https://www.crunchbase.com/funding_round/xelix-series-a--bbe08166,Xelix,https://www.crunchbase.com/organization/xelix,Series A,5000000,USD,5000000,2022-06-30,Early Stage Venture,,,,Yes,Your Accounts Payable Control Centre,"Artificial Intelligence (AI), Computer, Finance, FinTech, Machine Learning, SaaS, Software",,"London, England, United Kingdom, Europe",https://www.xelix.com/,$1M to $10M,5000000,USD,5000000,Early Stage Venture,3,FINTOP Capital,"FINTOP Capital, LocalGlobe, Passion Capital",3,1,"216,678"
Seed Round - Smartfluence,https://www.crunchbase.com/funding_round/smartfluence-seed--40c675ad,Smartfluence,https://www.crunchbase.com/organization/smartfluence,Seed,2150000,USD,2150000,2022-08-09,Seed,,,,Yes,Smartfluence is a platform that algorithmically connects brands and advertisers with social media influencers by using machine learning.,"Machine Learning, Social Media, Social Media Advertising, Social Media Marketing",,"New York, New York, United States, North America",https://www.smartfluence.io/,$1M to $10M,2150000,USD,2150000,Seed,1,PACA Ventures,PACA Ventures,1,2,"359,091"
Seed Round - Roboto AI,https://www.crunchbase.com/funding_round/roboto-ai-seed--bd84a822,Roboto AI,https://www.crunchbase.com/organization/roboto-ai,Seed,4800000,USD,4800000,2023-04-06,Seed,,,,Yes,"Roboto AI is a technology business that accelerates the search, transformation, and analysis of robotics data.","Artificial Intelligence (AI), Cloud Data Services, Robotics, Software",,"Seattle, Washington, United States, North America",https://www.roboto.ai,,4800000,USD,4800000,Seed,1,Unusual Ventures,"Allen Institute for Artificial Intelligence, FUSE, Unusual Ventures",3,2,"465,946"
Venture Round - Tunnl,https://www.crunchbase.com/funding_round/tunnl-3116-series-unknown--b65cd7fc,Tunnl,https://www.crunchbase.com/organization/tunnl-3116,Venture - Series Unknown,2598675,USD,2598675,2023-01-30,,,,,Yes,Tunnl is a data intelligence firm providing a platform that offers data for TV advertising.,"Artificial Intelligence (AI), Information Services, Information Technology",Women Founded,"Arlington, Virginia, United States, North America",https://www.tunnldata.com/,$1M to $10M,2598675,USD,2598675,,1,,,,,"188,060"
Seed Round - SegmentStream,https://www.crunchbase.com/funding_round/segmentstream-seed--bcdf4caa,SegmentStream,https://www.crunchbase.com/organization/segmentstream,Seed,2700000,USD,2700000,2022-02-04,Seed,,,,Yes,SegmentStream is a Conversion Modelling Platform built for a cookie-less marketing analytics.,"Analytics, Machine Learning, Marketing, SaaS, Software",,"London, England, United Kingdom, Europe",https://segmentstream.com/,$1M to $10M,2720000,USD,2720000,Seed,3,R136 Ventures,"Andrus Purde, Connor Murphy, Liad Agmon, Martin Henk, Martin Tajur, R136 Ventures, Ragnar Sass",7,,"188,302"
Seed Round - Peakperformer,https://www.crunchbase.com/funding_round/peakperformer-seed--3218e9a5,Peakperformer,https://www.crunchbase.com/organization/peakperformer,Seed,3000000,USD,3000000,2022-01-25,Seed,,,,Yes,"A goal-oriented, outcome-driven AI platform to help organisations build futuristic leaders in every vertical.","Artificial Intelligence (AI), E-Learning, Information Services, Information Technology",,"Bangalore, Karnataka, India, Asia",https://peakperformer.io/,$1M to $10M,5670000,USD,5670000,Seed,2,Surge,"Antler, Blume Ventures, Surge",3,,"287,819"
Seed Round - Consilient,https://www.crunchbase.com/funding_round/consilient-983b-seed--69b1f9de,Consilient,https://www.crunchbase.com/organization/consilient-983b,Seed,3000000,USD,3000000,2022-02-01,Seed,,,,Yes,Consilient provides financial crime prevention and compliance technology designed for anti-money laundering.,"Compliance, Financial Services, FinTech, Machine Learning, Risk Management",,"Washington, District of Columbia, United States, North America",https://consilient.com/,$10M to $50M,3000000,USD,3000000,Seed,1,,Cultivation Capital,1,1,"642,540"
Seed Round - Ampcontrol,https://www.crunchbase.com/funding_round/chargingledger-seed--78811c63,Ampcontrol,https://www.crunchbase.com/organization/chargingledger,Seed,3000000,USD,3000000,2022-04-01,Seed,,,,Yes,Ampcontrol is an AI-based software for electric fleets to reduce downtime and charging costs.,"Artificial Intelligence (AI), Electric Vehicle, Energy, Fleet Management, Machine Learning, Power Grid, Smart Cities, Smart Home, Transportation",,"New York, New York, United States, North America",https://www.ampcontrol.io/,$1M to $10M,14100000,USD,14100000,Early Stage Venture,4,,,,,"546,453"
Seed Round - ALEIA,https://www.crunchbase.com/funding_round/aleia-seed--bff2074a,ALEIA,https://www.crunchbase.com/organization/aleia,Seed,2300000,EUR,2592864,2022-02-01,Seed,,,,Yes,ALEIA is an IT firm that offers a platform to assist individuals with AI-related projects.,"Artificial Intelligence (AI), Information Services, Information Technology",,"Paris, Ile-de-France, France, Europe",https://www.aleia.com/,,10500000,EUR,12520300,Seed,3,,,,,"641,825"
Funding Round - bitsCrunch,https://www.crunchbase.com/funding_round/bitscrunch-undisclosed--e1bd8686,bitsCrunch,https://www.crunchbase.com/organization/bitscrunch,Funding Round,3600000,USD,3600000,2022-01-01,,,,,Yes,bitsCrunch is an AI enhanced decentralised Blockchain analytics and forensics company that aims to secure the blockchain space.,"Analytics, Artificial Intelligence (AI), Blockchain, Machine Learning",,"Munich, Bayern, Germany, Europe",https://bitscrunch.com,$1M to $10M,10600000,USD,10600000,Early Stage Venture,5,"Animoca Brands, Coinbase Ventures","Ahmed Al-Balaghi, Animoca Brands, Ashini Gogoi, Bison Fund Management, Borderless Capital, Coinbase Ventures, Crypto.com Capital, DWeb3 Capital, GravityX Capital, Karan Ahuja, LVT Capital, Mapleblock Capital, Morningstar Ventures, Mulana Capital, Ravindra Kumar, Spark Digital Capital, Tykhe Block Ventures, Vel Kanniappan",18,2,"548,195"
