Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series D - BeagleData,https://www.crunchbase.com/funding_round/beagledata-series-d--6969e753,BeagleData,https://www.crunchbase.com/organization/beagledata,Series D,100000000,CNY,15534463,2018-06-15,Late Stage Venture,,,,Yes,Beijing Based  Enterprise services Company.,"Artificial Intelligence (AI), Cloud Computing, Enterprise, Information Technology",,"Beijing, Beijing, China, Asia",http://www.beagledata.com/,,215000000,CNY,33288274,Late Stage Venture,6,"Ally Capital, Meridian Capital","Ally Capital, Meridian Capital",2,,"265,402"
Series F - C3 AI,https://www.crunchbase.com/funding_round/c3-series-f--7334bcd5,C3 AI,https://www.crunchbase.com/organization/c3,Series F,105868587,USD,105868587,2018-03-28,Late Stage Venture,,,,Yes,C3 AI is a provider of Enterprise AI software for accelerating digital transformation.,"Artificial Intelligence (AI), Enterprise Software, Machine Learning, SaaS, Software",Women Founded,"Redwood City, California, United States, North America",https://c3.ai,$100M to $500M,228478587,USD,228478587,IPO,7,TPG Growth,"Breyer Capital, Sutter Hill Ventures, The Rise Fund, TPG Growth",4,1,"541,831"
Seed Round - Brightseed,https://www.crunchbase.com/funding_round/brightseed-seed--5ea40bd2,Brightseed,https://www.crunchbase.com/organization/brightseed,Seed,6000000,USD,6000000,2018-09-17,Seed,,,,Yes,Brightseed uses artificial intelligence and machine learning to discover the potential of plant compounds for various applications.,"Artificial Intelligence (AI), Biotechnology, Food and Beverage, Pharmaceutical, Wellness","Hispanic / Latine Founded, Women Founded","San Francisco, California, United States, North America",https://brightseedbio.com,$1M to $10M,120800000,USD,120800000,Early Stage Venture,7,,"Fifty Years, Horizons Ventures",2,,"266,181"
Venture Round - Oxa,https://www.crunchbase.com/funding_round/oxbotica-ltd-series-unknown--2e34d762,Oxa,https://www.crunchbase.com/organization/oxbotica-ltd,Venture - Series Unknown,14000000,GBP,18397886,2018-09-19,,,,,Yes,Oxa is a software development firm that offers autonomous vehicle software for businesses.,"Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Insurance, InsurTech, Software",,"Oxford, Oxfordshire, United Kingdom, Europe",https://oxa.tech,$50M to $100M,181600000,GBP,229252239,Late Stage Venture,8,IP Group,"AXA XL, IP Group, Parkwalk Advisors",3,1,"512,768"
Series B - Qubena Japan,https://www.crunchbase.com/funding_round/qubena-japan-series-b--271491ac,Qubena Japan,https://www.crunchbase.com/organization/qubena-japan,Series B,600000000,JPY,5589455,2018-04-13,Early Stage Venture,,,,Yes,Qubena is an AI platform that analyzes each child's strengths and weaknesses.,"Artificial Intelligence (AI), Education",,"Tokyo, Tokyo, Japan, Asia",https://qubena.com,,990000000,JPY,9066274,M&A,4,,"ITOCHU Technology Ventures, Kaga Electronics, Masanobu Takahama, Shinnosuke Honjo, Shinsei Corporate Investment",5,,"513,577"
Corporate Round - Cruise,https://www.crunchbase.com/funding_round/cruise-corporate-round--393a846e,Cruise,https://www.crunchbase.com/organization/cruise,Corporate Round,750000000,USD,750000000,2018-10-03,,13850000000,USD,13850000000,Yes,"Cruise builds self-driving vehicles that safely connect people to places, things, and experiences they care about.","Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Machine Learning, Robotics, Transportation",,"San Francisco, California, United States, North America",http://www.getcruise.com,,15968800000,USD,15968800000,M&A,13,Honda Motor,Honda Motor,1,,"514,832"
Venture Round - Second Spectrum,https://www.crunchbase.com/funding_round/second-spectrum-series-unknown--5b5c50b6,Second Spectrum,https://www.crunchbase.com/organization/second-spectrum,Venture - Series Unknown,20099998,USD,20099998,2018-03-12,,,,,Yes,Second Spectrum develops a gaming machine learning software to revolutionize sports through AI.,"Augmented Reality, Big Data, Computer Vision, Machine Learning, Sports",,"Los Angeles, California, United States, North America",http://www.secondspectrum.com/,$10M to $50M,20099998,USD,20099998,M&A,3,LionTree,LionTree,1,,"634,722"
Series A - Xnor.ai,https://www.crunchbase.com/funding_round/xnor-ai-series-a--eb70015c,Xnor.ai,https://www.crunchbase.com/organization/xnor-ai,Series A,12000000,USD,12000000,2018-05-08,Early Stage Venture,,,,Yes,"Xnor.ai's technology runs deep learning models efficiently ​on edge devices such as phones, IoT devices, cameras, drones, and embedded CPUs.","Artificial Intelligence (AI), Computer Vision, Internet of Things, Machine Learning, Natural Language Processing, Speech Recognition",,"Seattle, Washington, United States, North America",https://xnor.ai,$1M to $10M,14600000,USD,14600000,M&A,2,Madrona,"Autotech Ventures, Madrona, NGP Capital",3,3,"515,636"
Series B - Scandit,https://www.crunchbase.com/funding_round/scandit-series-b--d53adc0b,Scandit,https://www.crunchbase.com/organization/scandit,Series B,30000000,USD,30000000,2018-07-25,Early Stage Venture,,,,Yes,Scandit is a technology platform that offers smart data capture and barcode scanning software solutions for its users.,"Augmented Reality, Image Recognition, Machine Learning, Mobile Apps, Software",,"Zürich, Zurich, Switzerland, Europe",http://www.scandit.com,$100M to $500M,273122247,USD,273122247,Late Stage Venture,8,"Google Ventures, NGP Capital","Atomico, Google Ventures, NGP Capital",3,2,"304,376"
Series D - Exabeam,https://www.crunchbase.com/funding_round/exabeam-series-d--dacbf1a8,Exabeam,https://www.crunchbase.com/organization/exabeam,Series D,50000000,USD,50000000,2018-08-14,Late Stage Venture,500000000,USD,500000000,Yes,Exabeam is a global cybersecurity leader that delivers AI-driven security operations. Learn more at www.exabeam.com.,"Analytics, Artificial Intelligence (AI), Big Data, Cloud Security, Cyber Security, Machine Learning, Software",,"Foster City, California, United States, North America",http://www.exabeam.com,$100M to $500M,391000000,USD,391000000,,8,Lightspeed Venture Partners,"Aspect Ventures, Cisco Investments, Icon Ventures, Lightspeed Venture Partners, Norwest Venture Partners",5,4,"516,701"
Series B - Skydio,https://www.crunchbase.com/funding_round/skydio-series-b--9b14735b,Skydio,https://www.crunchbase.com/organization/skydio,Series B,42000000,USD,42000000,2018-02-13,Early Stage Venture,,,,Yes,"Skydio uses artificial intelligence to create flying drones that are used by consumer, enterprise, and government customers.","Artificial Intelligence (AI), Drone Management, Drones, Law Enforcement, Machine Learning, Robotics",,"San Mateo, California, United States, North America",https://www.skydio.com,$100M to $500M,570000000,USD,570000000,Late Stage Venture,8,"IVP, Playground Global","Accel, Andreessen Horowitz, IVP, Parcel B, Playground Global",5,1,"326,790"
Seed Round - Synthetic Minds,https://www.crunchbase.com/funding_round/synthetic-minds-seed--8e8acd11,Synthetic Minds,https://www.crunchbase.com/organization/synthetic-minds,Seed,5500000,USD,5500000,2018-10-22,Seed,,,,Yes,Synthetic Minds builds ways to secure smart contracts using program synthesis.,"Information Technology, Intelligent Systems, Smart Contracts",,"San Francisco, California, United States, North America",https://synthetic-minds.com/,$1M to $10M,5500000,USD,5500000,Seed,1,"Khosla Ventures, Pantera Capital","Khosla Ventures, Pantera Capital, Y Combinator",3,,"327,069"
Series B - Signal AI,https://www.crunchbase.com/funding_round/signal-media-ltd-series-b--52067add,Signal AI,https://www.crunchbase.com/organization/signal-media-ltd,Series B,16000000,USD,16000000,2018-06-27,Early Stage Venture,,,,Yes,Transforming decision making for business leaders through augmented AI,"Artificial Intelligence (AI), Business Intelligence, Enterprise Software, Machine Learning",,"London, England, United Kingdom, Europe",http://www.signal-ai.com,$1M to $10M,101600000,USD,101600000,Late Stage Venture,9,Mercuri,"Frontline Ventures, Hearst Ventures, Kreos Capital, LocalGlobe, Mercuri, MMC Ventures, Perscitus LLP, REV",8,1,"250,831"
Series B - LocalizeOS,https://www.crunchbase.com/funding_round/localize-city-series-b--1ad88235,LocalizeOS,https://www.crunchbase.com/organization/localize-city,Series B,20000000,USD,20000000,2018-12-01,Early Stage Venture,,,,Yes,"LocalizeOS is a real estate operating system that enables agents to connect, track, and co-manage all of their leads in one place.","Artificial Intelligence (AI), Operating Systems, Productivity Tools, Real Estate, Software",,"New York, New York, United States, North America",http://www.localizeos.com,Less than $1M,40000000,USD,40000000,Early Stage Venture,5,,,,,"328,294"
Series B - Stargo,https://www.crunchbase.com/funding_round/stargo-series-b--c81d20ce,Stargo,https://www.crunchbase.com/organization/stargo,Series B,12000000,USD,12000000,2018-11-01,Early Stage Venture,35000000,USD,35000000,Yes,"Our innovative AI engine transforms unstructured information into structured data, optimizing pricing, and automate shipment, in one click.","Artificial Intelligence (AI), B2B, Enterprise Software, FinTech, Freight Service, Machine Learning, Payments, SaaS, Shipping, Supply Chain Management",,"Ra'anana, HaMerkaz, Israel, Asia",https://www.stargo.co/,$10M to $50M,35500000,USD,35500000,Late Stage Venture,5,,,,,"328,824"
Seed Round - Kebotix,https://www.crunchbase.com/funding_round/kebotix-seed--01661da8,Kebotix,https://www.crunchbase.com/organization/kebotix,Seed,5000000,USD,5000000,2018-08-08,Seed,,,,Yes,Kebotix is a high-tech materials discovery and production company that reinvent the discovery of new materials using AI.,"Artificial Intelligence (AI), Chemical, Industrial, Machine Learning","Hispanic / Latine Founded, Women Founded, Women Led","Cambridge, Massachusetts, United States, North America",https://www.kebotix.com,$1M to $10M,18609999,USD,18609999,,3,One Way Ventures,"ArcTern Ventures, Baidu Ventures, Bantam Group, Embark Ventures, Flybridge, One Way Ventures, Propagator Ventures, Safar Partners, WorldQuant Ventures LLC",9,2,"329,561"
Series A - Spring Discovery,https://www.crunchbase.com/funding_round/spring-discovery-series-a--e0241f1f,Spring Discovery,https://www.crunchbase.com/organization/spring-discovery,Series A,18000000,USD,18000000,2018-12-11,Early Stage Venture,,,,Yes,Spring Discovery accelerates the discovery of therapies for aging by targeting the biological processes of aging itself.,"Artificial Intelligence (AI), Biotechnology, Health Care, Life Science, Pharmaceutical",,"Palo Alto, California, United States, North America",https://www.springdiscovery.com,$1M to $10M,22250000,USD,22250000,Early Stage Venture,4,"First Round Capital, General Catalyst","Caffeinated Capital, Chloe Sladden, Elad Gil, Felicis, First Round Capital, General Catalyst, Quiet Capital, SciFi VC, Susa Ventures, The Longevity Fund, ZhenFund",11,5,"329,571"
Series B - Riiid,https://www.crunchbase.com/funding_round/riiid-series-b--da815ff0,Riiid,https://www.crunchbase.com/organization/riiid,Series B,11500000000,KRW,10626011,2018-04-25,Early Stage Venture,,,,Yes,Riiid is an AI Tutor solution provider delivering creative disruption to the education market through its cutting-edge AI technology.,"Artificial Intelligence (AI), EdTech, Machine Learning, Tutoring",,"Seoul, Seoul-t'ukpyolsi, South Korea, Asia",https://riiid.com,$1M to $10M,256703701,USD,256703701,Late Stage Venture,8,Korea Investment Partners,"Company K Partners, ES Investor, Korea Investment Partners, Next G Investment, NP Equity Partners, Partners Investment",6,1,"331,329"
Series B - mnubo,https://www.crunchbase.com/funding_round/mnubo-inc-series-b--cd36287a,mnubo,https://www.crunchbase.com/organization/mnubo-inc,Series B,16500000,CAD,13376029,2018-01-30,Early Stage Venture,,,,Yes,mnubo is an IoT company that provides data analytics solutions.,"Analytics, Big Data, Internet of Things, Machine Learning, Predictive Analytics",,"Montréal, Quebec, Canada, North America",http://www.mnubo.com,$10M to $50M,22500000,CAD,18382036,M&A,3,Munich Re,"Fonds de solidarité FTQ, Investissement Quebec, McRock Capital, Munich Re, White Star Capital",5,4,"454,324"
Series B - CTRL-labs,https://www.crunchbase.com/funding_round/ctrl-labs-series-b--ef7a0e32,CTRL-labs,https://www.crunchbase.com/organization/ctrl-labs,Series B,28000000,USD,28000000,2018-05-29,Early Stage Venture,,,,Yes,CTRL-labs is a startup pioneering the development of non-invasive neural interfaces that reimagine how humans and machines collaborate.,"Artificial Intelligence (AI), Human Computer Interaction, Neuroscience",,"New York, New York, United States, North America",https://ctrl-labs.com/,$10M to $50M,67000000,USD,67000000,M&A,3,"Google Ventures, Lux Capital","Amazon Alexa Fund, Breyer Capital, Founders Fund, Fuel Capital, Google Ventures, Lux Capital, Matrix, Spark Capital, Vulcan Capital",9,3,"305,126"
Series B - HJIMI,https://www.crunchbase.com/funding_round/hjimi-series-b--7bd9fba5,HJIMI,https://www.crunchbase.com/organization/hjimi,Series B,500000000,CNY,78628097,2018-03-01,Early Stage Venture,,,,Yes,"HJIMI specializes in 3D computer vision, intelligent human-machine interaction, and 3D AR and MR technology.","Artificial Intelligence (AI), Machine Learning, Sensor, Virtual Reality",,"Haidian, Beijing, China, Asia",http://www.hjimi.com,,740000000,CNY,115484845,Early Stage Venture,3,,"Changzhou Zhongdao, Dadehongqiang, Hanfor (Beijing) Capital Management, Jundu Investment, Junmao Touzi, Ningbo Meishan Bonded Port Area Jiaze Beirui Investment Partnership(L.P.), Zhangchun Chenyun Touzi Zhongxin (Youxian Hehuo)",7,,"136,976"
Series A - Compound Eye,https://www.crunchbase.com/funding_round/compound-eye-series-a--0ac46e99,Compound Eye,https://www.crunchbase.com/organization/compound-eye,Series A,6858465,USD,6858465,2018-12-19,Early Stage Venture,,,,Yes,Compound Eye develops 3D vision systems for autonomous machines.,"3D Technology, Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Computer Vision, Geospatial, Machine Learning, Mapping Services, Robotics",,"Redwood City, California, United States, North America",http://www.compoundeye.com/,$1M to $10M,7858466,USD,7858466,Early Stage Venture,2,Khosla Ventures,"Khosla Ventures, Two Sigma Ventures",2,1,"369,641"
Corporate Round - ADA,https://www.crunchbase.com/funding_round/ada-3894-corporate-round--c3d3c10d,ADA,https://www.crunchbase.com/organization/ada-3894,Corporate Round,20000000,USD,20000000,2018-07-30,,,,,Yes,"ADA is a data and AI company that designs and executes integrated digital, analytics, marketing, and eCommerce solutions.","Advertising, Artificial Intelligence (AI), E-Commerce, Marketing",,"Kuala Lumpur, Kuala Lumpur, Malaysia, Asia",https://ada-asia.com/,$100M to $500M,138000000,USD,138000000,,4,Sumitomo,Sumitomo,1,1,"307,727"
Venture Round - LoopMe,https://www.crunchbase.com/funding_round/loopme-series-unknown--6adda760,LoopMe,https://www.crunchbase.com/organization/loopme,Venture - Series Unknown,17000000,USD,17000000,2018-10-29,,,,,Yes,"LoopMe is focused on brand advertising, using AI, attribution, and analytics to deliver measurable outcomes.","Advertising, Advertising Platforms, Analytics, Artificial Intelligence (AI), Machine Learning",,"London, England, United Kingdom, Europe",https://loopme.com,$10M to $50M,39700000,USD,39700000,M&A,8,Business Growth Fund,"Business Growth Fund, Claret Capital Partners, HV Capital, Impulse VC, OpenOcean",5,2,"307,847"
Series A - SimpleMachines,https://www.crunchbase.com/funding_round/simplemachines-inc-series-a--679ce3fd,SimpleMachines,https://www.crunchbase.com/organization/simplemachines-inc,Series A,16700000,USD,16700000,2018-10-31,Early Stage Venture,,,,Yes,"SimpleMachines has created a Software-Defined Compute Platform that is future-proofed for AI, ML,VR, robotics, and big data.","Artificial Intelligence (AI), Machine Learning, Semiconductor",,"San Jose, California, United States, North America",https://www.simplemachines.ai,$1M to $10M,19600000,USD,19600000,Early Stage Venture,2,"Baidu Ventures, IMO Ventures","Alumni Ventures, Baidu Ventures, IMO Ventures, Wisconsin Alumni Research Foundation, Wisconsin Investment Partners",5,1,"308,143"
Series C - Synthego,https://www.crunchbase.com/funding_round/stealthy-series-c--7612cdc6,Synthego,https://www.crunchbase.com/organization/stealthy,Series C,110000000,USD,110000000,2018-10-23,Late Stage Venture,,,,Yes,Synthego is a genome engineering company that enables access to CRISPR to accelerate life science research and development.,"Artificial Intelligence (AI), Biotechnology, Genetics, Industrial Automation, Innovation Management, Life Science, Machine Learning, Software",,"Redwood City, California, United States, North America",http://www.synthego.com,$10M to $50M,459694663,USD,459694663,Late Stage Venture,9,Founders Fund,"8VC, Cyriac Roeding, Founders Fund, Menlo Ventures, Zachary Hargreaves",5,1,"309,258"
Seed Round - Scotty Labs,https://www.crunchbase.com/funding_round/scotty-labs-seed--85e72c82,Scotty Labs,https://www.crunchbase.com/organization/scotty-labs,Seed,6000000,USD,6000000,2018-03-29,Seed,,,,Yes,Scotty Labs is reinventing the driving experience,"Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Logistics, Robotics",Women Founded,"Menlo Park, California, United States, North America",https://www.scotty.ai/,$1M to $10M,6000000,USD,6000000,M&A,3,Gradient Ventures,"David O. Sacks, Evan Moore, Gradient Ventures, Graph Ventures, Gravity Ranch, Hemi Ventures, Horizons Ventures, Immad Akhund, Neuron.VC, Peter Kazanjy, Rob May, Social Capital, SRI International",13,2,"391,515"
Series B - Rescale,https://www.crunchbase.com/funding_round/rescale-series-b--58604f32,Rescale,https://www.crunchbase.com/organization/rescale,Series B,32000000,USD,32000000,2018-07-24,Early Stage Venture,,,,Yes,"Rescale is a cloud simulation platform that enables research scientists and engineers to build, compute, analyze, and scale simulations.","Analytics, Artificial Intelligence (AI), Enterprise Software, Machine Learning, Simulation, Software, Software Engineering",,"San Francisco, California, United States, North America",http://www.rescale.com,$1M to $10M,157400000,USD,157400000,Late Stage Venture,13,"Initialized Capital, Keen Venture Partners, SineWave Ventures","Adam Smith, Chris Dixon, DCVC, Information Technology Ventures, Initialized Capital, Jeff Bezos, Jump Capital, Keen Venture Partners, Kenneth Hao, M12 - Microsoft's Venture Fund, Mitsubishi UFJ Capital, Peter Thiel, Quiet Capital, Richard Branson, Sam Altman, SineWave Ventures, Steve Westly, Streamlined Ventures, Translink Capital, Two Roads Group, Y Combinator",21,6,"602,999"
Series B - 4iQ,https://www.crunchbase.com/funding_round/4iq-series-b--deee3f30,4iQ,https://www.crunchbase.com/organization/4iq,Series B,18000000,USD,18000000,2018-11-12,Early Stage Venture,,,,Yes,"4iQ is a Cyber Intelligence company that protects digital identities and investigating threats, adversaries, and fraud.","Artificial Intelligence (AI), Cyber Security, Information Technology, Internet, Security, Software",Hispanic / Latine Founded,"Los Altos, California, United States, North America",https://4iq.com/,$1M to $10M,62000000,USD,62000000,Late Stage Venture,3,C5 Capital,C5 Capital,1,1,"545,372"
Series B - Hive,https://www.crunchbase.com/funding_round/hive-dc0c-series-b--8baa022c,Hive,https://www.crunchbase.com/organization/hive-dc0c,Series B,13500000,USD,13500000,2018-08-08,Early Stage Venture,,,,Yes,"Hive provides cloud-based AI solutions for understanding, searching, and generating content","Artificial Intelligence (AI), Computer Vision, Data Collection and Labeling, Generative AI, Machine Learning, Software, Speech Recognition",,"San Francisco, California, United States, North America",https://thehive.ai/,$10M to $50M,120700000,USD,120700000,Late Stage Venture,5,Tomales Bay Capital,"8VC, Bracket Capital, General Catalyst, Tomales Bay Capital",4,1,"545,595"
Venture Round - Sustainable Medicine,https://www.crunchbase.com/funding_round/sustainable-medicine-series-unknown--0bb01b7e,Sustainable Medicine,https://www.crunchbase.com/organization/sustainable-medicine,Venture - Series Unknown,720000000,JPY,6547204,2018-06-04,,,,,Yes,Sustainable Medicine AI automatic analysis system Development company.,"Artificial Intelligence (AI), Health Care, Nursing and Residential Care, Task Management",,"Tokyo, Tokyo, Japan, Asia",http://susmed.co.jp,$1M to $10M,820000000,JPY,7422169,,6,,"Beyond Next Ventures, Dai-ichi Life, M3, SBI Investment, Sony Innovation Fund, Tokyo Century",6,,"547,360"
Series B - Scale AI,https://www.crunchbase.com/funding_round/scale-2-series-b--acc79e2a,Scale AI,https://www.crunchbase.com/organization/scale-2,Series B,18000000,USD,18000000,2018-08-07,Early Stage Venture,,,,Yes,Scale AI provides a data-oriented platform that assists in the development of AI applications.,"Artificial Intelligence (AI), Data Collection and Labeling, Generative AI, Image Recognition, Machine Learning",Women Founded,"San Francisco, California, United States, North America",https://scale.com,,1602620000,USD,1602620000,Late Stage Venture,8,Index Ventures,"Accel, Drew Houston, Index Ventures, Justin Kan, Y Combinator",5,2,"656,198"
Series A - ZestyAI,https://www.crunchbase.com/funding_round/zesty-ai-series-a--a54d80ca,ZestyAI,https://www.crunchbase.com/organization/zesty-ai,Series A,13000000,USD,13000000,2018-12-10,Early Stage Venture,,,,Yes,ZestyAI is the leading property and climate risk platform for Property and Casualty insurers in North America,"Analytics, Artificial Intelligence (AI), InsurTech, Machine Learning, Property Insurance, PropTech, Real Estate, Software",,"San Francisco, California, United States, North America",https://zesty.ai,$10M to $50M,56000000,USD,56000000,Early Stage Venture,5,Blamar,"Blamar, Plug and Play",2,,"537,319"
Series B - Punchh,https://www.crunchbase.com/funding_round/punchh-series-b--e32e5b5a,Punchh,https://www.crunchbase.com/organization/punchh,Series B,20000000,USD,20000000,2018-01-01,Early Stage Venture,,,,Yes,"Punchh is a company providing digital marketing products for brick and mortar retailers, combining AI and machine learning technologies.","Artificial Intelligence (AI), CRM, Digital Marketing, Loyalty Programs, Machine Learning, Marketing Automation, Mobile",,"San Mateo, California, United States, North America",https://punchh.com,$1M to $10M,71135000,USD,71135000,M&A,5,Sapphire Ventures,"Cervin Ventures, Sapphire Ventures",2,3,"379,246"
Series D - Panair,https://www.crunchbase.com/funding_round/panair-series-d--f80aad2e,Panair,https://www.crunchbase.com/organization/panair,Series D,1930000000,JPY,17603214,2018-06-25,Late Stage Venture,,,,Yes,Panair is a power supply and demand platform that uses artificial intelligence and big data to build a core system for energy.,"Artificial Intelligence (AI), Energy, Retail, Software",,"Tokyo, Tokyo, Japan, Asia",https://corp.panair.jp,,3310000000,JPY,29873575,Late Stage Venture,4,,"77 Capital, Ad Hack Ventures, AOI TYO Holdings, DG Daiwa Ventures, Incubate Fund, Kotaro Chiba, NCB Capital, Resona Capital, SMBC Venture Capital, Yamaguchi Capital, YJ Capital, Yokohama Capital",12,,"379,341"
Series A - Baffle,https://www.crunchbase.com/funding_round/baffle-series-a--8c19df22,Baffle,https://www.crunchbase.com/organization/baffle,Series A,7000000,USD,7000000,2018-01-17,Early Stage Venture,,,,Yes,Baffle protects data in the cloud by securing the data analytics pipeline for modern enterprises without any code changes or disruption.,"Analytics, Artificial Intelligence (AI), Cloud Security, Cyber Security, Enterprise Applications, Machine Learning, Privacy, SaaS, Security, Software",,"Santa Clara, California, United States, North America",http://baffle.io/,$1M to $10M,36500000,USD,36500000,Early Stage Venture,6,Envision Ventures,"Engineering Capital, Envision Ventures, Industry Ventures, Thomvest Ventures, True Ventures",5,3,"549,778"
Series B - DeepMap,https://www.crunchbase.com/funding_round/deepmap-series-b--11665e4e,DeepMap,https://www.crunchbase.com/organization/deepmap,Series B,60000000,USD,60000000,2018-11-01,Early Stage Venture,415000000,USD,415000000,Yes,DeepMap is accelerating safe autonomy by providing the world's best autonomous mapping and localization solutions.,"Autonomous Vehicles, Machine Learning, Mapping Services, Software, Transportation",,"Palo Alto, California, United States, North America",https://www.deepmap.ai,$10M to $50M,92000000,USD,92000000,M&A,4,Bosch Ventures,"Accel, Andreessen Horowitz, Bosch Ventures, Generation Investment Management, GSR Ventures",5,,"549,871"
Pre Seed Round - SetSail,https://www.crunchbase.com/funding_round/setsail-pre-seed--b37452e1,SetSail,https://www.crunchbase.com/organization/setsail,Pre-Seed,4000000,USD,4000000,2018-02-23,Seed,,,,Yes,SetSail is an ai-powered platform.,"Artificial Intelligence (AI), Machine Learning, SaaS, Sales Automation",Women Founded,"San Mateo, California, United States, North America",https://www.setsail.co,$1M to $10M,37000000,USD,37000000,Early Stage Venture,4,Wing Venture Capital,"Anshu Sharma, Wing Venture Capital",2,,"538,786"
Series B - Dremio,https://www.crunchbase.com/funding_round/dremio-corporation-series-b--f1ea5173,Dremio,https://www.crunchbase.com/organization/dremio-corporation,Series B,5000000,USD,5000000,2018-07-31,Early Stage Venture,,,,Yes,The Easy and Open Data Lakehouse: Self-service analytics with data warehouse functionality and data lake flexibility across all of your data,"Analytics, Big Data, Business Intelligence, Machine Learning, Software",,"Santa Clara, California, United States, North America",https://www.dremio.com,$10M to $50M,410000000,USD,410000000,Late Stage Venture,6,Cisco Investments,Cisco Investments,1,,"344,695"
Pre Seed Round - SingularityNET,https://www.crunchbase.com/funding_round/singularitynet-pre-seed--6880e73d,SingularityNET,https://www.crunchbase.com/organization/singularitynet,Pre-Seed,5000000,USD,5000000,2018-01-01,Seed,20000000,USD,20000000,Yes,SingularityNET is a decentralized marketplace for AI algorithms.,"Artificial Intelligence (AI), Blockchain, Computer, Information Technology, Machine Learning, Marketplace, Software",,"Amsterdam, Noord-Holland, The Netherlands, Europe",https://singularitynet.io/,$10M to $50M,65967680,USD,65967680,,6,,Elizabeth Hunker,1,,"344,922"
Series B - LevaData,https://www.crunchbase.com/funding_round/levadata-series-b--dc71463b,LevaData,https://www.crunchbase.com/organization/levadata,Series B,12000000,USD,12000000,2018-06-12,Early Stage Venture,,,,Yes,"LevaData develops a supply management platform that helps control risks, reduce costs, and accelerate new product development.","Artificial Intelligence (AI), Machine Learning, Predictive Analytics, Procurement, SaaS, Supply Chain Management",,"Pleasanton, California, United States, North America",https://www.levadata.com,$10M to $50M,65500000,USD,65500000,Late Stage Venture,4,Tola Capital,Tola Capital,1,1,"346,116"
Series A - METRON,https://www.crunchbase.com/funding_round/metron-318e-series-a--18895546,METRON,https://www.crunchbase.com/organization/metron-318e,Series A,8000000,EUR,9222540,2018-10-19,Early Stage Venture,,,,Yes,METRON is a  foundation stone using artificial intelligence based on Energy Data and ontologies.,"Artificial Intelligence (AI), Environmental Consulting, Information Technology",,"Paris, Ile-de-France, France, Europe",https://www.metronlab.com/,$10M to $50M,40000000,EUR,47348322,Early Stage Venture,5,BNP Paribas Private Equity,"BNP Paribas Private Equity, Breed Reply, FINANCIERE FONDS PRIVES",3,1,"346,355"
Venture Round - Mursion,https://www.crunchbase.com/funding_round/mursion-series-unknown--a928f40b,Mursion,https://www.crunchbase.com/organization/mursion,Venture - Series Unknown,4502002,USD,4502002,2018-10-22,,,,,Yes,Mursion provides immersive simulated practice for essential skills in the workplace powered by humans and assisted by AI.,"Artificial Intelligence (AI), Augmented Reality, Corporate Training, Human Resources, Virtual Reality",,"San Francisco, California, United States, North America",https://mursion.com/,Less than $1M,40051868,USD,40051868,,5,,,,,"346,856"
Seed Round - Engine Biosciences,https://www.crunchbase.com/funding_round/engine-biosciences-seed--d0d2694b,Engine Biosciences,https://www.crunchbase.com/organization/engine-biosciences,Seed,10000000,USD,10000000,2018-01-31,Seed,,,,Yes,Engine Biosciences is a biotech company that applies machine learning to genomics for drug discovery.,"Artificial Intelligence (AI), Biotechnology, Health Care, Machine Learning",,"Singapore, Central Region, Singapore, Asia",http://www.enginebio.com,$1M to $10M,103000000,USD,103000000,Early Stage Venture,5,"6 Dimensions Capital, DHVC","6 Dimensions Capital, Baidu Ventures, DHVC, EDBI, Goodman Capital, Nest.Bio Ventures, WI Harper Group, WuXi AppTec",8,,"346,999"
Series B - CARS24,https://www.crunchbase.com/funding_round/cars24-series-b--1dd32355,CARS24,https://www.crunchbase.com/organization/cars24,Series B,8000000,USD,8000000,2018-03-01,Early Stage Venture,,,,Yes,CARS24 is as AutoTech company that utilizes technology and dealer network for buying and selling pre-owned cars.,"Artificial Intelligence (AI), Automotive, E-Commerce, Marketplace",,"Gurgaon, Haryana, India, Asia",https://www.cars24.com,$100M to $500M,1347590799,USD,1347590799,,17,,"Apolletto Asia, Kohlberg Kravis Roberts, Vendebita Trading, Venture Highway",4,1,"348,510"
