"Province";"Technology";"Relatedness.Density";"Complexity";"RCA";"CPC";"X.Label..CPC.";"Relatedness.Density..CPC.";"RCA..CPC."
"North Brabant";"Measurement";55,24;42,42;1,31;"G01H";"measurement of mechanical vibrations or ultrasonic";40,83;0,34
"North Brabant";"Measurement";55,24;42,42;1,31;"G01J";"measurement of intensity, velocity, spectral conte";51,33;0,85
"North Brabant";"Measurement";55,24;42,42;1,31;"G01K";"measuring temperature; measuring quantity of heat;";29,45;1,4
"North Brabant";"Measurement";55,24;42,42;1,31;"G01L";"measuring force, stress, torque, work, mechanical ";35,33;1,07
"North Brabant";"Measurement";55,24;42,42;1,31;"G01M";"testing static or dynamic balance of machines or s";31,64;0,53
"North Brabant";"Measurement";55,24;42,42;1,31;"G01P";"measuring linear or angular speed, acceleration, d";25,24;1,32
"North Brabant";"Measurement";55,24;42,42;1,31;"G01Q";"scanning-probe techniques or apparatus; applicatio";50,75;0
"North Brabant";"Measurement";55,24;42,42;1,31;"G01R";"measuring electric variables; measuring magnetic v";37,78;3,14
"North Brabant";"Measurement";55,24;42,42;1,31;"G01S";"radio direction-finding; radio navigation; determi";34,06;1,56
"North Brabant";"Measurement";55,24;42,42;1,31;"G01V";"geophysics; gravitational measurements; detecting ";38,84;0,39
"North Brabant";"Measurement";55,24;42,42;1,31;"G01W";"meteorology";34,33;0,55
"North Brabant";"Measurement";55,24;42,42;1,31;"G04B";"mechanically-driven clocks or watches; mechanical ";7,15;0,04
"North Brabant";"Measurement";55,24;42,42;1,31;"G04C";"electromechanical clocks or watches";8,1;0
"North Brabant";"Measurement";55,24;42,42;1,31;"G04D";"apparatus or tools specially designed for making o";12,98;0
"North Brabant";"Measurement";55,24;42,42;1,31;"G04F";"time-interval measuring";49,38;0
"North Brabant";"Measurement";55,24;42,42;1,31;"G04G";"electronic time-pieces";13,2;0,77
"North Brabant";"Measurement";55,24;42,42;1,31;"G12B";"constructional details of instruments, or comparab";31,2;0
"Zeeland";"Measurement";12,68;42,42;0,38;"G01B";"measuring length, thickness or similar linear dime";11,23;0
"Zeeland";"Measurement";12,68;42,42;0,38;"G01C";"measuring distances, levels or bearings; surveying";5,74;0
"Zeeland";"Measurement";12,68;42,42;0,38;"G01D";"measuring not specially adapted for a specific var";12,5;0
"Zeeland";"Measurement";12,68;42,42;0,38;"G01F";"measuring volume, volume flow, mass flow, or liqui";16,81;1,1
"Zeeland";"Measurement";12,68;42,42;0,38;"G01G";"weighing";20,37;8,66
"Zeeland";"Measurement";12,68;42,42;0,38;"G01H";"measurement of mechanical vibrations or ultrasonic";21,54;0
"Zeeland";"Measurement";12,68;42,42;0,38;"G01J";"measurement of intensity, velocity, spectral conte";8,14;0
"Zeeland";"Measurement";12,68;42,42;0,38;"G01K";"measuring temperature; measuring quantity of heat;";19,72;0
"Zeeland";"Measurement";12,68;42,42;0,38;"G01L";"measuring force, stress, torque, work, mechanical ";15,7;1,32
"Zeeland";"Measurement";12,68;42,42;0,38;"G01M";"testing static or dynamic balance of machines or s";13,76;0
"Zeeland";"Measurement";12,68;42,42;0,38;"G01P";"measuring linear or angular speed, acceleration, d";12,13;0
"Zeeland";"Measurement";12,68;42,42;0,38;"G01Q";"scanning-probe techniques or apparatus; applicatio";23,16;0
"Zeeland";"Measurement";12,68;42,42;0,38;"G01R";"measuring electric variables; measuring magnetic v";4,94;0
"Zeeland";"Measurement";12,68;42,42;0,38;"G01S";"radio direction-finding; radio navigation; determi";10,55;0,53
"Zeeland";"Measurement";12,68;42,42;0,38;"G01V";"geophysics; gravitational measurements; detecting ";8,28;0
"Zeeland";"Measurement";12,68;42,42;0,38;"G01W";"meteorology";5,06;0
"Zeeland";"Measurement";12,68;42,42;0,38;"G04B";"mechanically-driven clocks or watches; mechanical ";5,14;0
"Zeeland";"Measurement";12,68;42,42;0,38;"G04C";"electromechanical clocks or watches";0,36;0
"Zeeland";"Measurement";12,68;42,42;0,38;"G04D";"apparatus or tools specially designed for making o";5,77;0
"Zeeland";"Measurement";12,68;42,42;0,38;"G04F";"time-interval measuring";3,11;0
"Zeeland";"Measurement";12,68;42,42;0,38;"G04G";"electronic time-pieces";1,38;0
"Zeeland";"Measurement";12,68;42,42;0,38;"G12B";"constructional details of instruments, or comparab";8,29;0
"Limburg";"Mechanical elements";17,3;27,27;0,34;"F15B";"systems acting by means of fluids in general; flui";4,14;0,22
"Limburg";"Mechanical elements";17,3;27,27;0,34;"F15C";"fluid-circuit elements predominantly used for comp";20,82;0
"Limburg";"Mechanical elements";17,3;27,27;0,34;"F15D";"fluid dynamics, i.e. methods or means for influenc";8,49;2,74
"Limburg";"Mechanical elements";17,3;27,27;0,34;"F16B";"devices for fastening or securing constructional e";10,52;0,19
"Limburg";"Mechanical elements";17,3;27,27;0,34;"F16C";"shafts; flexible shafts; mechanical means for tran";9,46;0,34
"Limburg";"Mechanical elements";17,3;27,27;0,34;"F16D";"couplings for transmitting rotation";5,98;0,09
"Limburg";"Mechanical elements";17,3;27,27;0,34;"F16F";"springs; shock-absorbers; means for damping vibrat";9,1;0,13
"Limburg";"Mechanical elements";17,3;27,27;0,34;"F16G";"belts, cables, or ropes, predominantly used for dr";20,03;2,61
"Limburg";"Mechanical elements";17,3;27,27;0,34;"F16H";"gearing";6,71;0,45
"Limburg";"Mechanical elements";17,3;27,27;0,34;"F16J";"pistons; cylinders; pressure vessels in general; s";8,94;0,22
"Limburg";"Mechanical elements";17,3;27,27;0,34;"F16K";"valves; taps; cocks; actuating-floats; devices for";4,91;0,17
"Limburg";"Mechanical elements";17,3;27,27;0,34;"F16L";"pipes; joints or fittings for pipes; supports for ";22,74;0,63
"Limburg";"Mechanical elements";17,3;27,27;0,34;"F16M";"frames, casings, or beds, of engines or other mach";8,86;0
"Limburg";"Mechanical elements";17,3;27,27;0,34;"F16N";"lubricating";10,77;0
"Limburg";"Mechanical elements";17,3;27,27;0,34;"F16P";"safety devices in general";5,43;0,94
"Limburg";"Mechanical elements";17,3;27,27;0,34;"F16S";"constructional elements in general; structures bui";48,56;0
"Limburg";"Mechanical elements";17,3;27,27;0,34;"F17C";"vessels for containing or storing compressed, liqu";20,6;0,54
"Limburg";"Mechanical elements";17,3;27,27;0,34;"F17D";"pipe-line systems; pipe-lines";18,07;2,17
"Limburg";"Mechanical elements";17,3;27,27;0,34;"G05G";"control devices or systems insofar as characterise";5,77;0
"North Brabant";"Mechanical elements";20,06;27,27;0,3;"F15B";"systems acting by means of fluids in general; flui";14,33;0,59
"North Brabant";"Mechanical elements";20,06;27,27;0,3;"F15C";"fluid-circuit elements predominantly used for comp";15,92;0
"North Brabant";"Mechanical elements";20,06;27,27;0,3;"F15D";"fluid dynamics, i.e. methods or means for influenc";12,06;0
"North Brabant";"Mechanical elements";20,06;27,27;0,3;"F16B";"devices for fastening or securing constructional e";10,54;0,29
"North Brabant";"Mechanical elements";20,06;27,27;0,3;"F16C";"shafts; flexible shafts; mechanical means for tran";8,34;0,28
"North Brabant";"Mechanical elements";20,06;27,27;0,3;"F16D";"couplings for transmitting rotation";5,1;0,12
"North Brabant";"Mechanical elements";20,06;27,27;0,3;"F16F";"springs; shock-absorbers; means for damping vibrat";7,59;0,06
"North Brabant";"Mechanical elements";20,06;27,27;0,3;"F16G";"belts, cables, or ropes, predominantly used for dr";12,19;3,52
"North Brabant";"Mechanical elements";20,06;27,27;0,3;"F16H";"gearing";7,45;0,32
"North Brabant";"Mechanical elements";20,06;27,27;0,3;"F16J";"pistons; cylinders; pressure vessels in general; s";8,2;0,1
"North Brabant";"Mechanical elements";20,06;27,27;0,3;"F16K";"valves; taps; cocks; actuating-floats; devices for";6,63;0,13
"North Brabant";"Mechanical elements";20,06;27,27;0,3;"F16L";"pipes; joints or fittings for pipes; supports for ";13,14;0,18
"North Brabant";"Mechanical elements";20,06;27,27;0,3;"F16M";"frames, casings, or beds, of engines or other mach";30,59;0,58
"North Brabant";"Mechanical elements";20,06;27,27;0,3;"F16N";"lubricating";2,42;0,24
"North Brabant";"Mechanical elements";20,06;27,27;0,3;"F16P";"safety devices in general";16,42;0,63
"North Brabant";"Mechanical elements";20,06;27,27;0,3;"F16S";"constructional elements in general; structures bui";20,05;0
"North Brabant";"Mechanical elements";20,06;27,27;0,3;"F17C";"vessels for containing or storing compressed, liqu";13,2;0,18
"North Brabant";"Mechanical elements";20,06;27,27;0,3;"F17D";"pipe-line systems; pipe-lines";19,7;0,97
"North Brabant";"Mechanical elements";20,06;27,27;0,3;"G05G";"control devices or systems insofar as characterise";17,19;0
"Zeeland";"Mechanical elements";22,53;27,27;0,33;"F15B";"systems acting by means of fluids in general; flui";19,33;0
"Zeeland";"Mechanical elements";22,53;27,27;0,33;"F15C";"fluid-circuit elements predominantly used for comp";14,22;0
"Zeeland";"Mechanical elements";22,53;27,27;0,33;"F15D";"fluid dynamics, i.e. methods or means for influenc";23,05;0
"Zeeland";"Mechanical elements";22,53;27,27;0,33;"F16B";"devices for fastening or securing constructional e";17,02;0,78
"Zeeland";"Mechanical elements";22,53;27,27;0,33;"F16C";"shafts; flexible shafts; mechanical means for tran";17,61;0
"Zeeland";"Mechanical elements";22,53;27,27;0,33;"F16D";"couplings for transmitting rotation";5,91;1,48
"Zeeland";"Mechanical elements";22,53;27,27;0,33;"F16F";"springs; shock-absorbers; means for damping vibrat";24,92;0
"Zeeland";"Mechanical elements";22,53;27,27;0,33;"F16G";"belts, cables, or ropes, predominantly used for dr";27,57;0
"Zeeland";"Mechanical elements";22,53;27,27;0,33;"F16H";"gearing";17,55;0
"Zeeland";"Mechanical elements";22,53;27,27;0,33;"F16J";"pistons; cylinders; pressure vessels in general; s";12,09;0
"Zeeland";"Mechanical elements";22,53;27,27;0,33;"F16K";"valves; taps; cocks; actuating-floats; devices for";15,66;0,7
"Zeeland";"Mechanical elements";22,53;27,27;0,33;"F16L";"pipes; joints or fittings for pipes; supports for ";28,05;0
"Zeeland";"Mechanical elements";22,53;27,27;0,33;"F16M";"frames, casings, or beds, of engines or other mach";11,89;0
"Zeeland";"Mechanical elements";22,53;27,27;0,33;"F16N";"lubricating";16,2;0
"Zeeland";"Mechanical elements";22,53;27,27;0,33;"F16P";"safety devices in general";9,34;0
"Zeeland";"Mechanical elements";22,53;27,27;0,33;"F16S";"constructional elements in general; structures bui";42,16;0
"Zeeland";"Mechanical elements";22,53;27,27;0,33;"F17C";"vessels for containing or storing compressed, liqu";18,91;0
"Zeeland";"Mechanical elements";22,53;27,27;0,33;"F17D";"pipe-line systems; pipe-lines";34,06;0
"Zeeland";"Mechanical elements";22,53;27,27;0,33;"G05G";"control devices or systems insofar as characterise";8,7;0
"Limburg";"Medical technology";46,01;69,7;0,82;"A61B";"diagnosis; surgery; identification";26,59;0,76
"Limburg";"Medical technology";46,01;69,7;0,82;"A61C";"dentistry; apparatus or methods for oral or dental";23,2;0,34
"Limburg";"Medical technology";46,01;69,7;0,82;"A61D";"veterinary instruments, implements, tools, or meth";31,21;0
"Limburg";"Medical technology";46,01;69,7;0,82;"A61F";"filters implantable into blood vessels; prostheses";39,77;1,66
"Limburg";"Medical technology";46,01;69,7;0,82;"A61G";"transport, personal conveyances, or accommodation ";11,01;0,34
"Limburg";"Medical technology";46,01;69,7;0,82;"A61H";"physical therapy apparatus, e.g. devices for locat";11,76;0
"Limburg";"Medical technology";46,01;69,7;0,82;"A61J";"containers specially adapted for medical or pharma";26,23;0,93
"Limburg";"Medical technology";46,01;69,7;0,82;"A61L";"methods or apparatus for sterilising materials or ";37,33;1,09
"Limburg";"Medical technology";46,01;69,7;0,82;"A61M";"devices for introducing media into, or onto, the b";22,71;0,61
"Limburg";"Medical technology";46,01;69,7;0,82;"A61N";"electrotherapy; magnetotherapy; radiation therapy;";17,5;0,94
"Limburg";"Medical technology";46,01;69,7;0,82;"H05G";"x-ray technique";9,71;0
"North Brabant";"Medical technology";36,41;69,7;3,61;"A61B";"diagnosis; surgery; identification";64;6,24
"North Brabant";"Medical technology";36,41;69,7;3,61;"A61C";"dentistry; apparatus or methods for oral or dental";58,41;2,66
"North Brabant";"Medical technology";36,41;69,7;3,61;"A61D";"veterinary instruments, implements, tools, or meth";26,68;0
"North Brabant";"Medical technology";36,41;69,7;3,61;"A61F";"filters implantable into blood vessels; prostheses";40,33;0,67
"North Brabant";"Medical technology";36,41;69,7;3,61;"A61G";"transport, personal conveyances, or accommodation ";37,6;1,53
"North Brabant";"Medical technology";36,41;69,7;3,61;"A61H";"physical therapy apparatus, e.g. devices for locat";46,59;2,4
"North Brabant";"Medical technology";36,41;69,7;3,61;"A61J";"containers specially adapted for medical or pharma";23,91;0,97
"North Brabant";"Medical technology";36,41;69,7;3,61;"A61L";"methods or apparatus for sterilising materials or ";22,61;0,86
"North Brabant";"Medical technology";36,41;69,7;3,61;"A61M";"devices for introducing media into, or onto, the b";33,11;1,72
"North Brabant";"Medical technology";36,41;69,7;3,61;"A61N";"electrotherapy; magnetotherapy; radiation therapy;";59,93;4,93
"North Brabant";"Medical technology";36,41;69,7;3,61;"H05G";"x-ray technique";82,95;10,07
"Zeeland";"Medical technology";18,76;69,7;0,07;"A61B";"diagnosis; surgery; identification";6,62;0
"Zeeland";"Medical technology";18,76;69,7;0,07;"A61C";"dentistry; apparatus or methods for oral or dental";20,62;0
"Zeeland";"Medical technology";18,76;69,7;0,07;"A61D";"veterinary instruments, implements, tools, or meth";23,28;0
"Zeeland";"Medical technology";18,76;69,7;0,07;"A61F";"filters implantable into blood vessels; prostheses";14,21;0,53
"Zeeland";"Medical technology";18,76;69,7;0,07;"A61G";"transport, personal conveyances, or accommodation ";13,21;0
"Zeeland";"Medical technology";18,76;69,7;0,07;"A61H";"physical therapy apparatus, e.g. devices for locat";5,32;0
"Zeeland";"Medical technology";18,76;69,7;0,07;"A61J";"containers specially adapted for medical or pharma";11,32;0
"Zeeland";"Medical technology";18,76;69,7;0,07;"A61L";"methods or apparatus for sterilising materials or ";20,39;0
"Zeeland";"Medical technology";18,76;69,7;0,07;"A61M";"devices for introducing media into, or onto, the b";6,72;0
"Zeeland";"Medical technology";18,76;69,7;0,07;"A61N";"electrotherapy; magnetotherapy; radiation therapy;";9,67;0
"Zeeland";"Medical technology";18,76;69,7;0,07;"H05G";"x-ray technique";7,1;0
"Limburg";"Micro-structure and nano-technology";36,29;63,64;0,58;"B81B";"micro-structural devices or systems, e.g. micro-me";40,3;0,62
"Limburg";"Micro-structure and nano-technology";36,29;63,64;0,58;"B81C";"processes or apparatus specially adapted for the m";14,24;1,27
"Limburg";"Micro-structure and nano-technology";36,29;63,64;0,58;"B82B";"nano-structures formed by manipulation of individu";26,07;0
"Limburg";"Micro-structure and nano-technology";36,29;63,64;0,58;"B82Y";"specific uses or applications of nano-structures; ";37,23;0
"North Brabant";"Micro-structure and nano-technology";60,1;63,64;1,7;"B81B";"micro-structural devices or systems, e.g. micro-me";66,7;2,1
"North Brabant";"Micro-structure and nano-technology";60,1;63,64;1,7;"B81C";"processes or apparatus specially adapted for the m";56,53;1,85
"North Brabant";"Micro-structure and nano-technology";60,1;63,64;1,7;"B82B";"nano-structures formed by manipulation of individu";39,31;3
"North Brabant";"Micro-structure and nano-technology";60,1;63,64;1,7;"B82Y";"specific uses or applications of nano-structures; ";22,44;0,78
"Zeeland";"Micro-structure and nano-technology";22,51;63,64;6,48;"B81B";"micro-structural devices or systems, e.g. micro-me";20,86;0
"Zeeland";"Micro-structure and nano-technology";22,51;63,64;6,48;"B81C";"processes or apparatus specially adapted for the m";22,74;0
"Zeeland";"Micro-structure and nano-technology";22,51;63,64;6,48;"B82B";"nano-structures formed by manipulation of individu";40,13;0
"Zeeland";"Micro-structure and nano-technology";22,51;63,64;6,48;"B82Y";"specific uses or applications of nano-structures; ";42,28;19,36
"Limburg";"Optics";31,16;63,64;1,42;"G02B";"optical elements, systems, or apparatus ";21,63;0,47
"Limburg";"Optics";31,16;63,64;1,42;"G02C";"spectacles; sunglasses or goggles insofar as they ";29,41;0
"Limburg";"Optics";31,16;63,64;1,42;"G02F";"devices or arrangements, the optical operation of ";27,27;0
"Limburg";"Optics";31,16;63,64;1,42;"G03B";"apparatus or arrangements for taking photographs o";23,12;0,82
"Limburg";"Optics";31,16;63,64;1,42;"G03C";"photosensitive materials for photographic purposes";87,97;0
"Limburg";"Optics";31,16;63,64;1,42;"G03F";"photomechanical production of textured or patterne";34,28;1,65
"Limburg";"Optics";31,16;63,64;1,42;"G03G";"electrography; electrophotography; magnetography ";68,94;66,76
"Limburg";"Optics";31,16;63,64;1,42;"G03H";"holographic processes or apparatus";23,65;0
"Limburg";"Optics";31,16;63,64;1,42;"H01S";"devices using stimulated emission";12,34;0,37
"North Brabant";"Optics";58,01;63,64;2,42;"G02B";"optical elements, systems, or apparatus ";47,11;1,88
"North Brabant";"Optics";58,01;63,64;2,42;"G02C";"spectacles; sunglasses or goggles insofar as they ";43,01;0,35
"North Brabant";"Optics";58,01;63,64;2,42;"G02F";"devices or arrangements, the optical operation of ";40,13;1,02
"North Brabant";"Optics";58,01;63,64;2,42;"G03B";"apparatus or arrangements for taking photographs o";59,1;1,65
"North Brabant";"Optics";58,01;63,64;2,42;"G03C";"photosensitive materials for photographic purposes";59,31;0
"North Brabant";"Optics";58,01;63,64;2,42;"G03F";"photomechanical production of textured or patterne";27,84;10,08
"North Brabant";"Optics";58,01;63,64;2,42;"G03G";"electrography; electrophotography; magnetography ";11,32;0
"North Brabant";"Optics";58,01;63,64;2,42;"G03H";"holographic processes or apparatus";36,1;0
"North Brabant";"Optics";58,01;63,64;2,42;"H01S";"devices using stimulated emission";65,15;1,67
"Zeeland";"Optics";25,19;63,64;0,65;"G02B";"optical elements, systems, or apparatus ";18,43;0,39
"Zeeland";"Optics";25,19;63,64;0,65;"G02C";"spectacles; sunglasses or goggles insofar as they ";24,42;3,23
"Zeeland";"Optics";25,19;63,64;0,65;"G02F";"devices or arrangements, the optical operation of ";35,62;0
"Zeeland";"Optics";25,19;63,64;0,65;"G03B";"apparatus or arrangements for taking photographs o";5,76;0
"Zeeland";"Optics";25,19;63,64;0,65;"G03C";"photosensitive materials for photographic purposes";81,84;0
"Zeeland";"Optics";25,19;63,64;0,65;"G03F";"photomechanical production of textured or patterne";26,42;2,75
"Zeeland";"Optics";25,19;63,64;0,65;"G03G";"electrography; electrophotography; magnetography ";37,01;0
"Zeeland";"Optics";25,19;63,64;0,65;"G03H";"holographic processes or apparatus";22,79;0
"Zeeland";"Optics";25,19;63,64;0,65;"H01S";"devices using stimulated emission";10,96;0
"Limburg";"Organic fine chemistry";42,86;78,79;1;"A61Q";"specific use of cosmetics or similar toilet prepar";27,59;0,2
"Limburg";"Organic fine chemistry";42,86;78,79;1;"C04B";"lime; magnesia; slag; cements; compositions thereo";30,24;0,37
"Limburg";"Organic fine chemistry";42,86;78,79;1;"C07B";"general methods of organic chemistry; apparatus th";37,19;0,51
"Limburg";"Organic fine chemistry";42,86;78,79;1;"C07C";"acyclic or carbocyclic compounds ";41,84;2,5
"Limburg";"Organic fine chemistry";42,86;78,79;1;"C07D";"heterocyclic compounds";29,63;0,61
"Limburg";"Organic fine chemistry";42,86;78,79;1;"C07F";"acyclic, carbocyclic, or heterocyclic compounds co";44,2;1,45
"Limburg";"Organic fine chemistry";42,86;78,79;1;"C07H";"sugars; derivatives thereof; nucleosides; nucleoti";54,26;0,73
"Limburg";"Organic fine chemistry";42,86;78,79;1;"C07J";"steroids";36,45;0
"Limburg";"Organic fine chemistry";42,86;78,79;1;"C40B";"combinatorial chemistry; libraries, e.g. chemical ";56,93;0
"North Brabant";"Organic fine chemistry";14,24;78,79;0,23;"A61Q";"specific use of cosmetics or similar toilet prepar";10,95;0,21
"North Brabant";"Organic fine chemistry";14,24;78,79;0,23;"C04B";"lime; magnesia; slag; cements; compositions thereo";4,68;0,34
"North Brabant";"Organic fine chemistry";14,24;78,79;0,23;"C07B";"general methods of organic chemistry; apparatus th";7,48;0
"North Brabant";"Organic fine chemistry";14,24;78,79;0,23;"C07C";"acyclic or carbocyclic compounds ";4,1;0,19
"North Brabant";"Organic fine chemistry";14,24;78,79;0,23;"C07D";"heterocyclic compounds";7,69;0,2
"North Brabant";"Organic fine chemistry";14,24;78,79;0,23;"C07F";"acyclic, carbocyclic, or heterocyclic compounds co";6,8;0,15
"North Brabant";"Organic fine chemistry";14,24;78,79;0,23;"C07H";"sugars; derivatives thereof; nucleosides; nucleoti";11,07;0,49
"North Brabant";"Organic fine chemistry";14,24;78,79;0,23;"C07J";"steroids";0;0
"North Brabant";"Organic fine chemistry";14,24;78,79;0,23;"C40B";"combinatorial chemistry; libraries, e.g. chemical ";3,86;0
"Zeeland";"Organic fine chemistry";47,49;78,79;0,72;"A61Q";"specific use of cosmetics or similar toilet prepar";19,17;0
"Zeeland";"Organic fine chemistry";47,49;78,79;0,72;"C04B";"lime; magnesia; slag; cements; compositions thereo";36,93;0
"Zeeland";"Organic fine chemistry";47,49;78,79;0,72;"C07B";"general methods of organic chemistry; apparatus th";39,79;0
"Zeeland";"Organic fine chemistry";47,49;78,79;0,72;"C07C";"acyclic or carbocyclic compounds ";43,78;2,31
"Zeeland";"Organic fine chemistry";47,49;78,79;0,72;"C07D";"heterocyclic compounds";35,87;0
"Zeeland";"Organic fine chemistry";47,49;78,79;0,72;"C07F";"acyclic, carbocyclic, or heterocyclic compounds co";46,49;2,2
"Zeeland";"Organic fine chemistry";47,49;78,79;0,72;"C07H";"sugars; derivatives thereof; nucleosides; nucleoti";21,02;0
"Zeeland";"Organic fine chemistry";47,49;78,79;0,72;"C07J";"steroids";33,08;0
"Zeeland";"Organic fine chemistry";47,49;78,79;0,72;"C40B";"combinatorial chemistry; libraries, e.g. chemical ";29;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"A24B";"manufacture or preparation of tobacco for smoking ";8,79;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"A24C";"machines for making cigars or cigarettes";12,19;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"A24D";"cigars; cigarettes; tobacco smoke filters; mouthpi";11,21;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"A24F";"smokers' requisites; match boxes ";8,06;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"A41B";"shirts; underwear; baby linen; handkerchiefs";30,46;1,94
"Limburg";"Other consumer goods";42,76;30,3;0,53;"A41C";"corsets; brassií_res";47,12;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"A41D";"outerwear; protective garments; accessories";34,03;0,52
"Limburg";"Other consumer goods";42,76;30,3;0,53;"A41F";"garment fastenings; suspenders";41,92;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"A41G";"artificial flowers; wigs; masks; feathers";10,12;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"A42B";"hats; head coverings ";13,29;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"A43B";"characteristic features of footwear; parts of foot";21,43;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"A43C";"fastenings or attachments for footwear; laces in g";6,81;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"A44B";"buttons, pins, buckles, slide fasteners, or the li";10,08;2,93
"Limburg";"Other consumer goods";42,76;30,3;0,53;"A44C";"jewellery; bracelets; other personal adornments; c";18,41;0,74
"Limburg";"Other consumer goods";42,76;30,3;0,53;"A45B";"walking sticks ";5,64;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"A45C";"purses; luggage; hand carried bags";11,31;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"A45D";"hairdressing or shaving equipment; manicuring or o";6,46;0,46
"Limburg";"Other consumer goods";42,76;30,3;0,53;"A45F";"travelling or camp equipment; sacks or packs carri";10,02;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"A46B";"brushes ";6,11;0,41
"Limburg";"Other consumer goods";42,76;30,3;0,53;"A62B";"devices, apparatus or methods for life-saving";15,89;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"B42B";"permanently attaching together sheets, quires, or ";79,44;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"B42C";"bookbinding";31,32;2,34
"Limburg";"Other consumer goods";42,76;30,3;0,53;"B42D";"books; book covers; loose leaves; printed matter c";43,03;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"B42F";"sheets temporarily attached together; filing appli";26,22;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"B43K";"implements for writing or drawing";47,49;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"B43L";"articles for writing or drawing upon; accessories ";3,18;19,77
"Limburg";"Other consumer goods";42,76;30,3;0,53;"B43M";"bureau accessories not otherwise provided for ";41,78;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"B44B";"machines, apparatus or tools for artistic work, e.";30,76;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"B44C";"producing decorative effects; paperhanging";30,09;3,65
"Limburg";"Other consumer goods";42,76;30,3;0,53;"B44D";"painting or artistic drawing, not otherwise provid";47,15;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"B44F";"special designs or pictures";59,18;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"B68C";"saddles; stirrups";6,02;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"D06F";"laundering, drying, ironing, pressing or folding t";9,74;0,15
"Limburg";"Other consumer goods";42,76;30,3;0,53;"D06N";"wall, floor, or like covering materials, e.g. lino";59,49;7,42
"Limburg";"Other consumer goods";42,76;30,3;0,53;"D07B";"ropes or cables in general";48,72;3,38
"Limburg";"Other consumer goods";42,76;30,3;0,53;"F25D";"refrigerators; cold rooms; ice-boxes; cooling or f";9,19;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"G10D";"stringed musical instruments; wind musical instrum";1,55;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"G10G";"aids for music; supports for musical instruments; ";1,18;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"G10H";"electrophonic musical instruments; instruments in ";5,41;0
"Limburg";"Other consumer goods";42,76;30,3;0,53;"G10K";"sound-producing devices; ‘_methods or devices for ";10,4;0
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"A24B";"manufacture or preparation of tobacco for smoking ";11,01;0,22
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"A24C";"machines for making cigars or cigarettes";4,22;0
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"A24D";"cigars; cigarettes; tobacco smoke filters; mouthpi";2,03;0,17
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"A24F";"smokers' requisites; match boxes ";27,24;0
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"A41B";"shirts; underwear; baby linen; handkerchiefs";17,07;0,44
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"A41C";"corsets; brassií_res";34,24;0
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"A41D";"outerwear; protective garments; accessories";20,58;0,23
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"A41F";"garment fastenings; suspenders";3,7;1
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"A41G";"artificial flowers; wigs; masks; feathers";31,26;0
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"A42B";"hats; head coverings ";7,77;0
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"A43B";"characteristic features of footwear; parts of foot";15,83;0,18
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"A43C";"fastenings or attachments for footwear; laces in g";5,39;0
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"A44B";"buttons, pins, buckles, slide fasteners, or the li";27,7;0,66
"North Brabant";"Other consumer goods";27,72;30,3;0,76;"A44C";"jewellery; bracelets; other personal adornments; c";10,43;0,17
