Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Pre Seed Round - Ex-human,https://www.crunchbase.com/funding_round/ex-human-pre-seed--add7ab11,Ex-human,https://www.crunchbase.com/organization/ex-human,Pre-Seed,550000,USD,550000,2021-06-01,Seed,,,,Yes,"Platform for AI Humans for immersive conversations. Our hyper-realistic characters boost engagement for games, datings and influencers.","Artificial Intelligence (AI), Digital Entertainment, Machine Learning, Natural Language Processing, SaaS, Software",,"San Francisco, California, United States, North America",https://exh.ai,,3650000,USD,3650000,Seed,3,,"Cory Levy, Justin Mateen",2,,"500,984"
Grant - Cerebriu,https://www.crunchbase.com/funding_round/cerebriu-grant--94ad7478,Cerebriu,https://www.crunchbase.com/organization/cerebriu,Grant,3976000,DKK,633373,2021-07-01,,,,,No,Cerebriu is a health tech company developing machine learning in medical imaging that improves workflow efficiency and quality in radiology.,"Consumer Software, Health Care, Machine Learning, Medical, Software",,"Københoved, Syddanmark, Denmark, Europe",https://www.cerebriu.com,$1M to $10M,6052791,USD,6052791,Seed,15,,,,,"250,441"
Seed Round - Binery,https://www.crunchbase.com/funding_round/binery-seed--7cb2dca4,Binery,https://www.crunchbase.com/organization/binery,Seed,1000000,USD,1000000,2021-09-25,Seed,,,,Yes,"Binery is a financial concierge that offers bookkeeping, tax and audit services to growing businesses around the world.","Accounting, Financial Services, FinTech, Machine Learning, Software",,"Hong Kong, Hong Kong Island, Hong Kong, Asia",https://binery.co,$1M to $10M,1000000,USD,1000000,Seed,1,,"Calm Company Fund, Gobi Partners, Hustle Fund, Impiro Pte Ltd, Inspect Element",5,,"250,698"
Series A - Runa Capital,https://www.crunchbase.com/funding_round/runa-capital-series-a--7613c0aa,Runa Capital,https://www.crunchbase.com/organization/runa-capital,Series A,250000,USD,250000,2021-09-22,Early Stage Venture,,,,Yes,"Runa Capital is a Luxembourg-based VC focusing on Deeptech, enterprise software and fintech infrastructure.","Artificial Intelligence (AI), Enterprise Software, Finance, FinTech, Machine Learning, Open Source, Quantum Computing, SaaS, Venture Capital",,"Luxembourg, Luxembourg, Luxembourg, Europe",http://runacap.com,,250000,USD,250000,Early Stage Venture,1,,,,,"600,487"
Seed Round - Sensix,https://www.crunchbase.com/funding_round/sensix-agro-seed--e065f50a,Sensix,https://www.crunchbase.com/organization/sensix-agro,Seed,320000,USD,320000,2021-12-21,Seed,,,,Yes,"Sensix uses analytical intelligence and machine learning to consolidate farming data, generating greater profitability for farmers.","Agriculture, AgTech, Analytics, Artificial Intelligence (AI), Information Technology, Machine Learning",,"Uberlândia, Minas Gerais, Brazil, South America",https://sensix.ag,$1M to $10M,1867277,USD,1867277,,6,,"DOMO.VC, Silver Angels",2,,"560,829"
Pre Seed Round - nGrow.ai,https://www.crunchbase.com/funding_round/ngrow-ai-pre-seed--2a0dd1a0,nGrow.ai,https://www.crunchbase.com/organization/ngrow-ai,Pre-Seed,300000,USD,300000,2021-07-12,Seed,2000000,USD,2000000,Yes,nGrow.ai is an AI-driven customer engagement platform with no SDK.,"B2B, Machine Learning, Marketing Automation, Mobile Advertising, Mobile Apps, SaaS",,"San Francisco, California, United States, North America",https://www.ngrow.ai/,$1M to $10M,2600000,USD,2600000,Seed,3,,"Michael Sokolov, Musha Ventures",2,1,"386,189"
Pre Seed Round - OrgVitals,https://www.crunchbase.com/funding_round/orgvitals-pre-seed--a03527ce,OrgVitals,https://www.crunchbase.com/organization/orgvitals,Pre-Seed,300000,USD,300000,2021-07-01,Seed,2400000,USD,2400000,Yes,OrgVitals is the missing layer of integrated and predictive data intelligence for leaders putting people first.,"Artificial Intelligence (AI), B2B, Business Intelligence, Consulting, Enterprise Software, Human Resources, Information Technology, Operating Systems, Predictive Analytics, Software","Hispanic / Latine Founded, Women Founded","Louisville, Kentucky, United States, North America",https://www.orgvitals.com,Less than $1M,300000,USD,300000,Seed,1,,Keyhorse Capital (KSTC),1,,"135,441"
Debt Financing - CONVRG,https://www.crunchbase.com/funding_round/convrg-debt-financing--0c8dc7b4,CONVRG,https://www.crunchbase.com/organization/convrg,Debt Financing,550000,USD,550000,2021-05-24,,,,,No,Convrg provides an AI-powered software that voice-enables eCommerce website or mobile app.,"Artificial Intelligence (AI), E-Commerce, Messaging, SaaS",Women Founded,"Los Angeles, California, United States, North America",https://www.convrg.io/,$1M to $10M,550000,USD,550000,M&A,3,,,,,"433,985"
Venture Round - Four18 Intelligence,https://www.crunchbase.com/funding_round/four18-intelligence-series-unknown--2df1a978,Four18 Intelligence,https://www.crunchbase.com/organization/four18-intelligence,Venture - Series Unknown,1000000,USD,1000000,2021-12-29,,,,,Yes,Four18 Intelligence is developing a collaborative cyber threat hunting PaaS for analyst training and on-demand talent access,"Analytics, Artificial Intelligence (AI), Cyber Security, Information Services, Information Technology, Software",,"Reston, Virginia, United States, North America",https://418intelligence.com/,$1M to $10M,1485000,USD,1485000,,2,,,,,"434,582"
Grant - 3AI,https://www.crunchbase.com/funding_round/3ai-grant--4d691eda,3AI,https://www.crunchbase.com/organization/3ai,Grant,330000,GBP,448482,2021-10-11,,,,,No,Empowering Investors with Big Data Insights,"Artificial Intelligence (AI), Asset Management, Banking, Financial Services, Hedge Funds, Information Technology, Insurance, Machine Learning",,"London, England, United Kingdom, Europe",https://www.3ai.co,$1M to $10M,1525000,GBP,2069888,Seed,3,,Innovate UK,1,,"368,595"
Pre Seed Round - Zendata,https://www.crunchbase.com/funding_round/zendata-9215-pre-seed--7853ea9a,Zendata,https://www.crunchbase.com/organization/zendata-9215,Pre-Seed,400000,USD,400000,2021-07-01,Seed,,,,Yes,Harnessing AI to Secure Data Across Systems and Third Parties,"Artificial Intelligence (AI), Compliance, Privacy, SaaS, Security, Software",,"San Francisco, California, United States, North America",https://www.zendata.dev,,4075000,USD,4075000,Seed,6,,,,,"137,173"
Pre Seed Round - VanOnGo,https://www.crunchbase.com/funding_round/vanongo-pre-seed--2ade58bf,VanOnGo,https://www.crunchbase.com/organization/vanongo,Pre-Seed,360000,USD,360000,2021-04-01,Seed,,,,Yes,AI-powered last-mile logistics platform that connects brands and delivery partners,"Artificial Intelligence (AI), Delivery Service, Information Technology, Last Mile Transportation, Logistics, Software, Transportation",,"Tallinn, Harjumaa, Estonia, Europe",https://vanongo.com/,,460000,USD,460000,Seed,4,,,,,"369,406"
Pre Seed Round - Saludtools,https://www.crunchbase.com/funding_round/saludtools-pre-seed--9521c52f,Saludtools,https://www.crunchbase.com/organization/saludtools,Pre-Seed,1000000,USD,1000000,2021-10-01,Seed,,,,Yes,We help doctors better treat their patients in a more intelligent and humane way. We even help them to get rid of the keyboard.,"Artificial Intelligence (AI), Electronic Health Record (EHR), Health Care, Medical, Pharmaceutical",,"Bogotá, Distrito Especial, Colombia, South America",https://www.saludtools.com,,1350000,USD,1350000,Seed,2,Verge HealthTech Fund,"Latitud, The Ark Fund, Verge HealthTech Fund",3,,"369,951"
Grant - Dasion,https://www.crunchbase.com/funding_round/dasion-grant--3327fe24,Dasion,https://www.crunchbase.com/organization/dasion,Grant,255998,USD,255998,2021-05-12,,,,,No,Dasion provides crucial machine learning and artificial intelligence for healthcare.,"Artificial Intelligence (AI), Health Care, Machine Learning",,"Clifton, Virginia, United States, North America",https://www.data-to-decision.com,,255998,USD,255998,,1,National Science Foundation,National Science Foundation,1,,"138,852"
Seed Round - Reshape Biotech,https://www.crunchbase.com/funding_round/reshape-biotech-seed--fbacda58,Reshape Biotech,https://www.crunchbase.com/organization/reshape-biotech,Seed,6000000,DKK,982790,2021-05-23,Seed,,,,Yes,"Reshape Biotech builds lab robots that automate the everyday tasks of microbiologists, from filling plates to analyzing images.","Biotechnology, Industrial Automation, Machine Learning, Robotics",,"Kongens Lyngby, Hovedstaden, Denmark, Europe",https://reshapebiotech.com/,$1M to $10M,29207790,USD,29207790,Early Stage Venture,4,FundersClub,"Charlie Songhurst, FundersClub, Martin Tromp Permin, Nicholas Francis",4,,"138,983"
Convertible Note - SELECT,https://www.crunchbase.com/funding_round/select-convertible-note--51ffd07b,SELECT,https://www.crunchbase.com/organization/select,Convertible Note,500000,USD,500000,2021-06-15,,,,,No,Select improves our members' lives by improving the way businesses and customers connect.,"Artificial Intelligence (AI), Consumer, Credit Cards, Financial Services, FinTech, Mobile Apps, Payments, Restaurants, Travel","LGBTQ+ Founded, LGBTQ+ Led","Miami, Florida, United States, North America",http://www.meetselect.com,$1B to $10B,3275000,USD,3275000,,10,,,,,"628,363"
Angel Round - Serena Care,https://www.crunchbase.com/funding_round/serena-care-angel--f047163a,Serena Care,https://www.crunchbase.com/organization/serena-care,Angel,600000,USD,600000,2021-10-24,Seed,,,,Yes,"AI platform that integrates personalized guidance, early disease detection, and medication coverage into a single comprehensive solution.","Artificial Intelligence (AI), FinTech, Health Care, InsurTech, Life Science, Medical, Personal Health, Wellness",,"São Paulo, Sao Paulo, Brazil, South America",https://serenacare.com.br/,$1M to $10M,600000,USD,600000,Seed,1,,,,,"629,383"
Grant - Riff Analytics,https://www.crunchbase.com/funding_round/riff-learning-grant--48be3e5e,Riff Analytics,https://www.crunchbase.com/organization/riff-learning,Grant,991417,USD,991417,2021-06-10,,,,,No,Riff Analytics is a collaboration tool that provides AI-powered behavioral analytics to improve meeting participant experience and outcomes.,"Analytics, Artificial Intelligence (AI), Information Technology, Machine Learning, Software","Women Founded, Women Led","Newton, Massachusetts, United States, North America",https://riffanalytics.ai/,$1M to $10M,3387363,USD,3387363,M&A,4,National Science Foundation,National Science Foundation,1,,"317,319"
Seed Round - Intelligent AI,https://www.crunchbase.com/funding_round/intelligent-ai-seed--d4501861,Intelligent AI,https://www.crunchbase.com/organization/intelligent-ai,Seed,400000,GBP,565226,2021-05-10,Seed,2000000,USD,2000000,Yes,Intelligent AI accelerates customer engagement with AI solutions for insurance and local government.,"Artificial Intelligence (AI), Information Technology, Insurance, InsurTech, Machine Learning, Real Estate",,"Exeter, Devon, United Kingdom, Europe",https://intelligentai.co.uk/,,3500000,GBP,4278631,,4,Concept Ventures,"Concept Ventures, Force Over Mass Capital",2,1,"155,134"
Pre Seed Round - Skintelligent,https://www.crunchbase.com/funding_round/skintelligent-pre-seed--4fb10893,Skintelligent,https://www.crunchbase.com/organization/skintelligent,Pre-Seed,250000,USD,250000,2021-09-15,Seed,,,,Yes,Skintelligent is a Developing Advanced AI SkinTech Solutions for Health Care & Skin Care,"Artificial Intelligence (AI), Health Care, Machine Learning","Women Founded, Women Led","Atlanta, Georgia, United States, North America",http://skintelligentlab.com/index.html,,300000,USD,300000,Seed,3,Ariel Southeast Angel Partners,Ariel Southeast Angel Partners,1,,"629,920"
Grant - Iris Light Technologies,https://www.crunchbase.com/funding_round/iris-light-technologies-grant--2b7ef723,Iris Light Technologies,https://www.crunchbase.com/organization/iris-light-technologies,Grant,256000,USD,256000,2021-11-18,,,,,No,Iris Light Technologies is an electronic company that empowers the cloud through breakthrough on-chip laser technology.,"Artificial Intelligence (AI), Electronics, Nanotechnology",,"Chicago, Illinois, United States, North America",https://www.irislighttech.com/,,682500,USD,682500,Seed,5,National Science Foundation,National Science Foundation,1,,"397,193"
Angel Round - RESORTA,https://www.crunchbase.com/funding_round/resorta-angel--5d94e33f,RESORTA,https://www.crunchbase.com/organization/resorta,Angel,300000,USD,300000,2021-11-19,Seed,,,,Yes,Artificial Intelligence driven Industry Data Research Platform,"Artificial Intelligence (AI), Information Technology, Machine Learning",,,,,1800000,USD,1800000,Seed,2,Orange Corp,"Debasish Dutta, Orange Corp",2,1,"631,019"
Seed Round - Claudius Legal Intelligence,https://www.crunchbase.com/funding_round/claudius-inc-seed--2d741885,Claudius Legal Intelligence,https://www.crunchbase.com/organization/claudius-inc,Seed,256000,USD,256000,2021-08-01,Seed,,,,Yes,"Legal Tech, SaaS, Predictive Analytics","Artificial Intelligence (AI), Legal Tech, Machine Learning, SaaS, Software",,"Princeton, New Jersey, United States, North America",https://www.claudius.ai,$1M to $10M,256000,USD,256000,Seed,1,National Science Foundation,National Science Foundation,1,,"388,431"
Grant - Earthshot Labs,https://www.crunchbase.com/funding_round/earthshot-labs-grant--6be79da1,Earthshot Labs,https://www.crunchbase.com/organization/earthshot-labs,Grant,256000,USD,256000,2021-05-18,,,,,No,Earthshot Labs is a LandOS platform provides state of the art AI ecological forecasting.,"Artificial Intelligence (AI), CleanTech, Data Visualization, Machine Learning, Software",,"Mill Valley, California, United States, North America",http://earthshot.eco/,$1M to $10M,21505462,USD,21505462,Early Stage Venture,5,National Science Foundation,National Science Foundation,1,1,"631,980"
Pre Seed Round - Sizey,https://www.crunchbase.com/funding_round/sizey-pre-seed--7a494bfe,Sizey,https://www.crunchbase.com/organization/sizey,Pre-Seed,305000,EUR,345231,2021-12-01,Seed,1700000,EUR,1924239,Yes,Metaverse ready 3D avatar and AI measuring SaaS fashion tech company,"Artificial Intelligence (AI), E-Commerce, Fashion, Information Technology, Machine Learning, Metaverse, Software",,"Espoo, Southern Finland, Finland, Europe",https://sizey.ai,,1305000,EUR,1436343,Seed,3,,,,,"322,017"
Angel Round - Treeps,https://www.crunchbase.com/funding_round/treeps-angel--a7370358,Treeps,https://www.crunchbase.com/organization/treeps,Angel,250000,USD,250000,2021-10-07,Seed,,,,Yes,Treeps is a mobile application which analyzes users and advises on how to spend their time using artificial intelligence algorithms.,"Apps, Artificial Intelligence (AI), Software",,"Moscow, Moscow City, Russian Federation, Europe",https://treep.ai,,250000,USD,250000,Seed,1,,Richard Stevens,1,,"273,888"
Pre Seed Round - Raptee Energy,https://www.crunchbase.com/funding_round/raptee-energy-pre-seed--2204b53b,Raptee Energy,https://www.crunchbase.com/organization/raptee-energy,Pre-Seed,700000,USD,700000,2021-06-30,Seed,,,,Yes,"Raptee Energy Inc. wants to hasten the transition to smart, electric transport.","Automotive, Electric Vehicle, Energy, Predictive Analytics",,"Chennai, Tamil Nadu, India, Asia",http://www.rapteeenergy.com,$1M to $10M,4099601,USD,4099601,Seed,4,,,,,"141,661"
Grant - webLyzard technology,https://www.crunchbase.com/funding_round/weblyzard-technology-grant--b7316ea6,webLyzard technology,https://www.crunchbase.com/organization/weblyzard-technology,Grant,283900,USD,283900,2021-09-06,,,,,No,Web Intelligence and Visual Analytics - The Leading Big Data Platform for Semantic Search and Data-Driven Communication,"Analytics, Artificial Intelligence (AI), Data Integration, Data Mining, Intelligent Systems, Natural Language Processing, Predictive Analytics, Search Engine, Software, Visual Search",,"Vienna, Wien, Austria, Europe",http://www.weblyzard.com/,Less than $1M,12743817,USD,12743817,,29,,,,,"141,678"
Seed Round - Alpha Direct,https://www.crunchbase.com/funding_round/alpha-direct-seed--b8f0cab5,Alpha Direct,https://www.crunchbase.com/organization/alpha-direct,Seed,600000,USD,600000,2021-03-01,Seed,,,,Yes,"Alpha Direct is a cloud, big data, and artificial intelligence platform that delivers compelling insurance products.","Artificial Intelligence (AI), FinTech, Insurance, InsurTech",,"Gaborone, South-East, Botswana, Africa",https://www.alphadirect.africa,$1M to $10M,3450000,USD,3450000,Seed,7,Launch Africa,"Century Oak Capital, Launch Africa",2,,"141,679"
Seed Round - Popai,https://www.crunchbase.com/funding_round/popai-seed--21f2a32d,Popai,https://www.crunchbase.com/organization/popai,Seed,296800,USD,296800,2021-01-10,Seed,,,,Yes,Popai Snack is a company that produces healthy snacks using artificial intelligence for developing products and flavors.,"Artificial Intelligence (AI), Food Processing, Product Management, Service Industry",,"Rio De Janeiro, Rio de Janeiro, Brazil, South America",https://popaisnack.com.br/,,582402,USD,582402,,2,,EqSeed,1,,"141,759"
Seed Round - Ocuvera,https://www.crunchbase.com/funding_round/ocuvera-seed--7e3934ba,Ocuvera,https://www.crunchbase.com/organization/ocuvera,Seed,1000000,USD,1000000,2021-08-01,Seed,,,,Yes,Ocuvera is a healthcare technology company that uses computer vision to predict and prevent inpatient falls.,"Artificial Intelligence (AI), Health Care, Information Technology, Medical",,"Lincoln, Nebraska, United States, North America",http://www.ocuvera.com,$1M to $10M,1000000,USD,1000000,Seed,1,,"Invest Nebraska, Nebraska Global",2,,"141,868"
Private Equity Round - InvestAI,https://www.crunchbase.com/funding_round/investai-private-equity--715a95ca,InvestAI,https://www.crunchbase.com/organization/investai,Private Equity,3100000,BRL,563257,2021-11-16,Private Equity,,,,Yes,InvestAI is a platform which assist investors to select best investments in market through Artificial Intelligence.,"Artificial Intelligence (AI), FinTech, Information Services, Information Technology",,"São Paulo, Sao Paulo, Brazil, South America",https://invest-ai.com.br/,,3100000,BRL,563257,Private Equity,1,TradersClub,TradersClub,1,1,"142,163"
Seed Round - RawData,https://www.crunchbase.com/funding_round/rawdata-afe1-seed--d3eb6f98,RawData,https://www.crunchbase.com/organization/rawdata-afe1,Seed,200000,EUR,236390,2021-09-15,Seed,,,,Yes,"B2B SaaS powered by AI that makes crop predictions (best harvesting time, plant diseases...) without IoT","Agriculture, Artificial Intelligence (AI), B2B, Big Data, Biotechnology, Horticulture, Machine Learning, SaaS, Satellite Communication, Winery",,"Barcelona, Catalonia, Spain, Europe",https://agrawdata.com,$500M to $1B,960000,EUR,1097917,Seed,4,Fondo Bolsa Social,Fondo Bolsa Social,1,,"163,138"
Seed Round - Mall IQ,https://www.crunchbase.com/funding_round/mall-iq-inc-seed--a0d79258,Mall IQ,https://www.crunchbase.com/organization/mall-iq-inc,Seed,1000000,USD,1000000,2021-10-08,Seed,,,,Yes,Mall IQ is a Silicon Valley software company developing indoor location-based mobile engagement and analytics platforms.,"Analytics, Artificial Intelligence (AI), E-Commerce, Indoor Positioning, Marketing, Messaging, Real Time, Retail Technology, SaaS, Software",,"Santa Clara, California, United States, North America",http://www.malliq.com,$1M to $10M,2500000,USD,2500000,Seed,6,,,,,"163,258"
Pre Seed Round - eFeed,https://www.crunchbase.com/funding_round/e-feed-pre-seed--663b506a,eFeed,https://www.crunchbase.com/organization/e-feed,Pre-Seed,530000,USD,530000,2021-07-17,Seed,2700000,USD,2700000,Yes,eFeed is a direct-to-farmer company that provides nutritional animal feed for a range of species.,"Animal Feed, Artificial Intelligence (AI), Life Science, Machine Learning",,"Pune, Maharashtra, India, Asia",https://efeed.in,,1805079,USD,1805079,Seed,5,,,,,"143,223"
Corporate Round - Numbers Protocol,https://www.crunchbase.com/funding_round/numbers-protocol-corporate-round--bac5ba6b,Numbers Protocol,https://www.crunchbase.com/organization/numbers-protocol,Corporate Round,250000,USD,250000,2021-05-17,,,,,Yes,Numbers Protocol is an open and decentralized network designed to ensure provenance for all types of creative works created by humans & AI.,"Artificial Intelligence (AI), Blockchain, Content, Cryptocurrency, Data Collection and Labeling, Data Integration, Digital Media, Mobile Apps, Software",,"Taipei, T'ai-pei, Taiwan, Asia",https://numbersprotocol.io,$1M to $10M,6320000,USD,6320000,,14,,"Definitive Capital, Protocol Labs",2,,"331,680"
Grant - Cogwear Technologies,https://www.crunchbase.com/funding_round/cogwear-technologies-grant--d41b7a26,Cogwear Technologies,https://www.crunchbase.com/organization/cogwear-technologies,Grant,256000,USD,256000,2021-05-12,,,,,No,"Cogwear is advancing human health, safety, and performance through next-generation wearables and real-time neuroscience insights.","Artificial Intelligence (AI), Fitness, Personal Health, Wellness",,"Philadelphia, Pennsylvania, United States, North America",https://www.cogweartechnologies.com/,Less than $1M,356000,USD,356000,,4,National Science Foundation,National Science Foundation,1,,"331,952"
Pre Seed Round - VisionAI,https://www.crunchbase.com/funding_round/recommendy-pre-seed--3712a3db,VisionAI,https://www.crunchbase.com/organization/recommendy,Pre-Seed,250000,EUR,304738,2021-05-30,Seed,,,,Yes,VisionAI® is a rebellious research lab based in the Teutoburg forest.,"Artificial Intelligence (AI), E-Commerce, Machine Learning, Software",,"Bielefeld, Nordrhein-Westfalen, Germany, Europe",https://www.visionai.co/,,6300000,EUR,6707388,Seed,3,,,,,"606,313"
Pre Seed Round - ALLY Energy,https://www.crunchbase.com/funding_round/ally-energy-pre-seed--85e352a5,ALLY Energy,https://www.crunchbase.com/organization/ally-energy,Pre-Seed,950000,USD,950000,2021-03-10,Seed,10000000,USD,10000000,Yes,ALLY Energy is an AI enabled talent marketplace for energy and climate.,"CleanTech, Energy, Generative AI, Oil and Gas",Women Founded,"Houston, Texas, United States, North America",http://www.allyenergy.com,Less than $1M,950000,USD,950000,Seed,2,,,,,"332,520"
Seed Round - Smarter Contracts,https://www.crunchbase.com/funding_round/smarter-contracts-seed--0c9d3ae2,Smarter Contracts,https://www.crunchbase.com/organization/smarter-contracts,Seed,249464,GBP,347989,2021-06-22,Seed,,,,Yes,"Smarter Contracts built Pulse, a data privacy and consent management platform that provides businesses with a real-time view over their data","Analytics, Financial Services, FinTech, Generative AI, Information Technology, Privacy, SaaS, Software, Web3",,"London, England, United Kingdom, Europe",https://smartercontracts.co.uk/,$1M to $10M,4964957,USD,4964957,Private Equity,6,,,,,"332,705"
Debt Financing - InfraSight Software,https://www.crunchbase.com/funding_round/infrasight-software-debt-financing--b1255669,InfraSight Software,https://www.crunchbase.com/organization/infrasight-software,Debt Financing,969350,USD,969350,2021-10-18,,,,,No,"Our mission is to solve critical financial and digital supply chain risks today, for the enterprise computing requirements of tomorrow.","Analytics, Big Data, Business Intelligence, Cloud Computing, Data Center, Machine Learning, Risk Management, SaaS",Women Founded,"Huntersville, North Carolina, United States, North America",https://infrasightsoftware.com/,$1M to $10M,3593482,USD,3593482,,5,,,,,"332,746"
Pre Seed Round - ProptechCore - Decarb AI,https://www.crunchbase.com/funding_round/proptechcore-pre-seed--076100c1,ProptechCore - Decarb AI,https://www.crunchbase.com/organization/proptechcore,Pre-Seed,225000,USD,225000,2021-01-01,Seed,,,,Yes,DecarbAI - Accelerate building decarbonization & energy optimization through open & collaborative data & AI,"Artificial Intelligence (AI), Construction, Energy Efficiency, Generative AI, Information Technology, Machine Learning, PropTech, Real Estate, Smart Building, Sustainability",Women Founded,"Stockholm, Stockholms Lan, Sweden, Europe",https://proptechcore.com,,2325000,USD,2325000,Seed,3,,Systown Investments,1,,"117,816"
Debt Financing - Neural Concept,https://www.crunchbase.com/funding_round/neural-concept-debt-financing--7ddca4f0,Neural Concept,https://www.crunchbase.com/organization/neural-concept,Debt Financing,500000,CHF,535149,2021-09-29,,,,,No,Neural Concept revolutionizes industrial engineering design with AI Deep Learning algorithms,"Computer, Industrial Automation, Machine Learning, Software",,"Lausanne, Vaud, Switzerland, Europe",https://neuralconcept.com/,$1M to $10M,36763861,USD,36763861,Early Stage Venture,8,Foundation for Technological Innovation (FIT),Foundation for Technological Innovation (FIT),1,,"333,477"
Seed Round - FruitPunch AI,https://www.crunchbase.com/funding_round/fruitpunch-ai-seed--d6a931ad,FruitPunch AI,https://www.crunchbase.com/organization/fruitpunch-ai,Seed,500000,EUR,614925,2021-01-05,Seed,,,,Yes,Platform for teaching applied AI through crowdsourced challenges. Global AI for Good community addressing real-world problems.,Artificial Intelligence (AI),,"Eindhoven, Noord-Brabant, The Netherlands, Europe",https://fruitpunch.ai,$1M to $10M,1000000,EUR,1150601,Seed,2,LUMO labs,LUMO labs,1,,"334,551"
Seed Round - Glimpse,https://www.crunchbase.com/funding_round/glimpse-1ee9-seed--01ac0323,Glimpse,https://www.crunchbase.com/organization/glimpse-1ee9,Seed,505000,USD,505000,2021-09-30,Seed,,,,Yes,Glimpse enables online brands to launch and distribute showrooms without the hefty costs of retail.,"Artificial Intelligence (AI), Data Management, Data Storage, Retail Technology, Sales Automation",,"East Brunswick, New Jersey, United States, North America",https://www.tryglimpse.com/,$1M to $10M,8358120,USD,8358120,Seed,4,,Data Tech Fund,1,,"335,512"
Seed Round - Uplyfe Health,https://www.crunchbase.com/funding_round/uplyfe-seed--b481a1e4,Uplyfe Health,https://www.crunchbase.com/organization/uplyfe,Seed,750000,CHF,814675,2021-04-18,Seed,,,,Yes,"Uplyfe is an AI-enabled self-learning digital health app with 28 unprecedented, holistic health plans to save and avoid health risk and cost","Artificial Intelligence (AI), Health Care, Home Health Care, Medical Device, mHealth, Mobile Apps, Personal Health",,"Zurich, Zurich, Switzerland, Europe",https://www.uplyfe.io,Less than $1M,3050000,CHF,3111416,Seed,2,,,,,"197,461"
Grant - Qas.ai,https://www.crunchbase.com/funding_round/qas-ai-grant--9bcfdab5,Qas.ai,https://www.crunchbase.com/organization/qas-ai,Grant,255577,USD,255577,2021-07-15,,,,,No,Qas.ai specialized in the creation and commercialization of software that worked in conjunction with image-guided surgical equipment.,"Artificial Intelligence (AI), Bioinformatics, Health Care, Life Science, Software",,"Buffalo, New York, United States, North America",https://qas.ai,,255577,USD,255577,,1,National Science Foundation,National Science Foundation,1,,"200,735"
Seed Round - EMYS,https://www.crunchbase.com/funding_round/flash-robotics-seed--1dcb5ea0,EMYS,https://www.crunchbase.com/organization/flash-robotics,Seed,1000000,USD,1000000,2021-01-05,Seed,8000000,USD,8000000,Yes,"EMYS - the most advanced, English speaking educational robot with outstanding interactive capabilities for kids aged 3 - 7.","Artificial Intelligence (AI), Education, Language Learning, Robotics, STEM Education",,"Wroclaw, Dolnoslaskie, Poland, Europe",http://www.emys.co,Less than $1M,3390000,USD,3390000,Early Stage Venture,7,,"FIDIASZ, SOSV",2,2,"201,249"
Seed Round - EverEx,https://www.crunchbase.com/funding_round/everex-9ac7-seed--15a8e309,EverEx,https://www.crunchbase.com/organization/everex-9ac7,Seed,400000000,KRW,363637,2021-01-21,Seed,3600000000,KRW,3272733,Yes,EverEx is a software-based therapeutics company specialized on musculoskeletal disorders with an AI-enabled pose estimation.,"Artificial Intelligence (AI), Pharmaceutical, Software, Therapeutics",,"Seoul, Seoul-t'ukpyolsi, South Korea, Asia",https://www.everex.kr,$10M to $50M,10500000000,KRW,7952116,,3,,"Aju Pharma, Mothers Pharmaceutical, Spring Camp",3,,"201,572"
Venture Round - Membran-i,https://www.crunchbase.com/funding_round/membran-i-series-unknown--230f3016,Membran-i,https://www.crunchbase.com/organization/membran-i,Venture - Series Unknown,4000000,BRL,735519,2021-04-30,,,,,Yes,Enterprise SaaS of negotiation B2B online assisted by proprietary artificial intelligence,"Artificial Intelligence (AI), Information Technology, Procurement, SaaS, Software, Supply Chain Management",,"São Paulo, Sao Paulo, Brazil, South America",https://www.membran-i.com/,$1M to $10M,7500000,BRL,1350687,Seed,3,,,,,"203,081"
Venture Round - Klangoo,https://www.crunchbase.com/funding_round/klangoo-series-unknown--d5f62957,Klangoo,https://www.crunchbase.com/organization/klangoo,Venture - Series Unknown,720000,USD,720000,2021-10-13,,,,,Yes,Artificial Intelligence company at heart providing Natural Language Processing (NLP) services to a multitude of domains,"Analytics, Artificial Intelligence (AI), Content Discovery, Machine Learning, Personalization, SaaS, SEO, Text Analytics",,"Hoboken, New Jersey, United States, North America",http://www.klangoo.com,$1M to $10M,4720000,USD,4720000,,3,IM Capital,IM Capital,1,1,"124,434"
Pre Seed Round - Tanso3D,https://www.crunchbase.com/funding_round/tanso-inc-pre-seed--774b0e06,Tanso3D,https://www.crunchbase.com/organization/tanso-inc,Pre-Seed,250000,USD,250000,2021-09-01,Seed,,,,Yes,"Tanso builds a AI powered co-pilot for CAD, making product design more efficient and accessible.","Advanced Materials, Artificial Intelligence (AI), Manufacturing, Mechanical Design, Robotics, Software",Black Led,"Oakland, California, United States, North America",https://tanso3d.com/,,250000,USD,250000,Seed,1,,,,,"525,191"
