Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Venture Round - AdMobilize,https://www.crunchbase.com/funding_round/admobilize-series-unknown--0c3dcffa,AdMobilize,https://www.crunchbase.com/organization/admobilize,Venture - Series Unknown,5000000,USD,5000000,2017-08-01,,,,,Yes,AdMobilize is a most trusted leader in audience intelligence for OOH & Retail.,"Ad Targeting, Advertising, Analytics, Artificial Intelligence (AI), Computer Vision, Digital Signage, Hardware, Internet of Things, Machine Learning, Software, Test and Measurement",,"Miami Lakes, Florida, United States, North America",https://www.admobilize.com,Less than $1M,8000000,USD,8000000,M&A,4,,"Axel Springer, Azoic Ventures, VAS Ventures",3,,"503,923"
Series A - Vilynx,https://www.crunchbase.com/funding_round/vilynx-series-a--9e1f6639,Vilynx,https://www.crunchbase.com/organization/vilynx,Series A,6100000,USD,6100000,2017-02-23,Early Stage Venture,,,,Yes,"Vilynx increases engagement, efficiency, and insight with leading products for Publishers in the digital world.","Artificial Intelligence (AI), Big Data, Digital Media, Machine Learning, Media and Entertainment, Mobile, Video",Women Founded,"Palo Alto, California, United States, North America",http://www.vilynx.com,Less than $1M,10689562,USD,10689562,M&A,4,"Criteria Venture Tech, Kibo Ventures","Criteria Venture Tech, Kibo Ventures, Ridgewood Capital",3,1,"504,111"
Venture Round - Concirrus,https://www.crunchbase.com/funding_round/concirrus-series-unknown--576576e8,Concirrus,https://www.crunchbase.com/organization/concirrus,Venture - Series Unknown,3000000,GBP,3819204,2017-06-19,,,,,Yes,Concirrus support digital transformation of the specialty insurance industry using the latest developments in technology.,"Consulting, FinTech, Fleet Management, Information Services, Information Technology, Insurance, InsurTech, Machine Learning, Marine Technology, Software",,"London, England, United Kingdom, Europe",https://www.concirrus.com,$10M to $50M,31100000,GBP,40200725,,6,,Touchstone Innovations,1,1,"504,150"
Post-IPO Equity - Dragontail Systems,https://www.crunchbase.com/funding_round/dragontail-systems-post-ipo-equity--2e9fbbd3,Dragontail Systems,https://www.crunchbase.com/organization/dragontail-systems,Post-IPO Equity,8800000,AUD,6842924,2017-10-24,,,,,Yes,Dragontail Systems provides software solution that facilitates optimal management of deliveries for fast food chains.,"Artificial Intelligence (AI), Food and Beverage, Food Processing, Internet of Things, Organic Food, Restaurants, Software",,"Melbourne, Victoria, Australia, Oceania",https://www.dragontailsystems.com/,$1M to $10M,8800000,AUD,6842924,M&A,2,,,,,"273,579"
Series A - FiveAI,https://www.crunchbase.com/funding_round/fiveai-series-a--437e7574,FiveAI,https://www.crunchbase.com/organization/fiveai,Series A,35000000,USD,35000000,2017-09-05,Early Stage Venture,,,,Yes,FiveAI provides a software platform designed for providing a solution in urban mobility in public transport to complex urban environments.,"Artificial Intelligence (AI), Autonomous Vehicles, Machine Learning, Software",,"Cambridge, Cambridgeshire, United Kingdom, Europe",https://five.ai/,$1M to $10M,78700000,USD,78700000,M&A,3,Lakestar,"Amadeus Capital Partners, Kindred Capital, Lakestar, Notion Capital",4,2,"340,455"
Seed Round - Avidbots Corp.,https://www.crunchbase.com/funding_round/avidbots-seed--8b2c294e,Avidbots Corp.,https://www.crunchbase.com/organization/avidbots,Seed,3800000,USD,3800000,2017-05-08,Seed,,,,Yes,"Avidbots designs, manufactures, sells and supports autonomous connected robots that expand human potential.","Artificial Intelligence (AI), Computer Vision, Hardware, Machinery Manufacturing, Manufacturing, Robotics, Software",,"Kitchener, Ontario, Canada, North America",http://www.avidbots.com/,$1M to $10M,106350535,USD,106350535,Late Stage Venture,12,,,,,"414,868"
Series A - Affinity,https://www.crunchbase.com/funding_round/affinity-inc-series-a--c121ea46,Affinity,https://www.crunchbase.com/organization/affinity-inc,Series A,13500000,USD,13500000,2017-05-22,Early Stage Venture,,,,Yes,Affinity is a relationship intelligence platform built to expand and evolve the traditional CRM. ,"Analytics, Artificial Intelligence (AI), Business Development, Business Intelligence, Contact Management, CRM, Enterprise Software, Lead Generation",,"San Francisco, California, United States, North America",https://affinity.co/,$1M to $10M,120000000,USD,120000000,Late Stage Venture,5,8VC,"8VC, Great Oaks Venture Capital, Pear VC, Sway Ventures, Western Technology Investment",5,1,"322,946"
Seed Round - New Tranx Information Technology,https://www.crunchbase.com/funding_round/tranx-information-technology-seed--470af8c6,New Tranx Information Technology,https://www.crunchbase.com/organization/tranx-information-technology,Seed,50000000,CNY,7526210,2017-10-30,Seed,,,,Yes,New Tranx Information Technology is a Chinese artificial intelligence-powered translation company.,"Artificial Intelligence (AI), Information Services, Information Technology, Software",,"Beijing, Beijing, China, Asia",http://www.newtranx.com/,,50000000,CNY,7526210,Seed,1,"Bojiang Capital, Kaitai Capital","Bojiang Capital, Kaitai Capital, Leaguer Venture Capital, Meiya Pico, Qianhai Wutong Mergers and Acquisitions Funds, Xiamen Meiya Wutong Investment Management",6,,"323,338"
Grant - Applica,https://www.crunchbase.com/funding_round/applica-ai-grant--eddf8a8a,Applica,https://www.crunchbase.com/organization/applica-ai,Grant,3500000,USD,3500000,2017-12-05,,,,,No,Applica is a documentation automation platform.,"Analytics, Artificial Intelligence (AI), Machine Learning, Natural Language Processing",,"Warsaw, Mazowieckie, Poland, Europe",http://www.applica.ai,$1M to $10M,27279956,USD,27279956,M&A,8,,"European Commission, National Center for Research & Development",2,,"549,475"
Series A - Seismic,https://www.crunchbase.com/funding_round/seismic-holding-series-a--a67217e3,Seismic,https://www.crunchbase.com/organization/seismic-holding,Series A,10350000,USD,10350000,2017-12-08,Early Stage Venture,,,,Yes,Seismic produces and develops custom garments with flexible electric motors built in that help the wearer with everyday tasks.,"Artificial Intelligence (AI), Machine Learning, Robotics, Wearables",,"Menlo Park, California, United States, North America",https://www.myseismic.com/,$500M to $1B,23049996,USD,23049996,Early Stage Venture,4,Global Brain Corporation,"Global Brain Corporation, Horizons Ventures, Root Ventures, Sinovation Ventures",4,1,"324,739"
Series A - Platina Systems,https://www.crunchbase.com/funding_round/platina-systems-series-a--28d4877c,Platina Systems,https://www.crunchbase.com/organization/platina-systems,Series A,13300000,USD,13300000,2017-09-01,Early Stage Venture,,,,Yes,Maximize your digital assets.,"Analytics, Computer, Infrastructure, Internet, Machine Learning, Software",,"Santa Clara, California, United States, North America",http://www.platinasystems.com/,$1M to $10M,24500000,USD,24500000,Early Stage Venture,2,The Valley Fund,"Alibaba Entrepreneurs Fund, DOT Capital, The Valley Fund, WI Harper Group",4,1,"324,794"
Series B - ROOBO,https://www.crunchbase.com/funding_round/roobo-series-b--7969f401,ROOBO,https://www.crunchbase.com/organization/roobo,Series B,53000000,USD,53000000,2017-09-07,Early Stage Venture,,,,Yes,Roobo is a hardware and AI company that offers pre-orders of Domgy via crowdfunding sites in China.,"Artificial Intelligence (AI), Internet of Things, Robotics, Virtual Reality",,"Beijing, Beijing, China, Asia",http://www.roobo.com,$1M to $10M,153000000,USD,153000000,Early Stage Venture,2,Seven Seas Partners,Seven Seas Partners,1,,"293,988"
Seed Round - GHELIA,https://www.crunchbase.com/funding_round/ghelia-seed--d4b51ad5,GHELIA,https://www.crunchbase.com/organization/ghelia,Seed,300000000,JPY,2678380,2017-11-29,Seed,,,,Yes,GHELIA aims to utilize AI technologies not only for business enterprises but also for human enhancement.,"Artificial Intelligence (AI), Computer, Information Technology",,"Tokyo, Tokyo, Japan, Asia",https://ghelia.com/en,$1M to $10M,1751880000,JPY,16050150,,7,,"Sony Computer Science Labs, Ubiquitous Entertainment, WiL (World Innovation Lab)",3,,"432,837"
Series A - Shenzhen Gowild Robotics,https://www.crunchbase.com/funding_round/shenzhen-gowild-robotics-series-a--8d44a3bc,Shenzhen Gowild Robotics,https://www.crunchbase.com/organization/shenzhen-gowild-robotics,Series A,15000000,USD,15000000,2017-01-02,Early Stage Venture,,,,Yes,A Shenzhen AI and personal robot startup.,"Artificial Intelligence (AI), Robotics",,"Shenzhen, Guangdong, China, Asia",,,15000000,USD,15000000,Early Stage Venture,1,,,,,"589,448"
Venture Round - NCTech,https://www.crunchbase.com/funding_round/nctech-series-unknown--9221cd7e,NCTech,https://www.crunchbase.com/organization/nctech,Venture - Series Unknown,2250000,GBP,3031569,2017-12-01,,,,,Yes,"NCTech is a big data and analytics provider. Pioneering edge-to-cloud big data capture & provision with ML/AI for Google, government & AEC","3D Technology, Artificial Intelligence (AI), Autonomous Vehicles, Big Data, Cloud Computing, Machine Learning, Open Source, Service Industry, Smart Cities, Software",,"Edinburgh, Edinburgh, City of, United Kingdom, Europe",http://www.nctechimaging.com,$1M to $10M,13601654,USD,13601654,,7,,,,,"590,492"
Series A - Otter.ai,https://www.crunchbase.com/funding_round/aisense-inc-series-a--0cd74768,Otter.ai,https://www.crunchbase.com/organization/aisense-inc,Series A,10000000,USD,10000000,2017-11-20,Early Stage Venture,,,,Yes,"Otter.ai improves business team productivity by providing an app to capture, share and recall all of your meeting notes.","Artificial Intelligence (AI), Collaboration, Consumer Software, Enterprise Software, Information Technology",,"Mountain View, California, United States, North America",https://otter.ai,$1M to $10M,63000000,USD,63000000,Early Stage Venture,3,Horizons Ventures,"Bart Swanson, Bridgewater Associates, DFJ DragonFund, Draper Associates, Horizons Ventures",5,3,"152,337"
Series B - Paravision,https://www.crunchbase.com/funding_round/paravision-ai-series-b--bef79974,Paravision,https://www.crunchbase.com/organization/paravision-ai,Series B,16000000,USD,16000000,2017-09-17,Early Stage Venture,,,,Yes,"Paravision is globally deployed AI software that is ethically developed, conscientiously sold and built for the most challenging apps.","Artificial Intelligence (AI), Facial Recognition, Image Recognition, Machine Learning, Software, Visual Search, Web Apps",,"San Francisco, California, United States, North America",https://paravision.ai/,$1M to $10M,52000000,USD,52000000,,7,Icon Ventures,"Felicis, Icon Ventures, Khosla Ventures",3,2,"207,234"
Seed Round - Inkitt,https://www.crunchbase.com/funding_round/inkitt-seed--0ec04ba9,Inkitt,https://www.crunchbase.com/organization/inkitt,Seed,3900000,USD,3900000,2017-09-25,Seed,,,,Yes,Inkitt is a data-driven publisher that uses an algorithm based on reader behavior to discover the next bestselling story.,"Analytics, Artificial Intelligence (AI), Content, Digital Entertainment, Publishing",Women Founded,"San Francisco, California, United States, North America",http://www.inkitt.com,,117000000,USD,117000000,Late Stage Venture,6,redalpine,"Frontline Ventures, Müller Medien, redalpine, Rouven Dresselhaus, Speedinvest",5,2,"152,758"
Series B - Falcon Computing Solutions,https://www.crunchbase.com/funding_round/falcon-computing-solutions-series-b--b2b08f4f,Falcon Computing Solutions,https://www.crunchbase.com/organization/falcon-computing-solutions,Series B,8000000,USD,8000000,2017-05-08,Early Stage Venture,,,,Yes,Falcon Computing Solutions provides seamless and scalable FPGA acceleration solutions for compute intensive data center applications.,"Big Data, Computer, Energy Efficiency, Machine Learning, Software",,"Santa Clara, California, United States, North America",http://www.falconcomputing.com/,Less than $1M,8150000,USD,8150000,Early Stage Venture,3,Intel Capital,"Baidu Ventures, Clear Ventures, Huawei Technologies, Intel Capital, Sierra Ventures, SV Tech Ventures",6,2,"152,803"
Series A - HeadSpin,https://www.crunchbase.com/funding_round/headspin-inc-series-a--6e16c995,HeadSpin,https://www.crunchbase.com/organization/headspin-inc,Series A,11000000,USD,11000000,2017-05-30,Early Stage Venture,,,,Yes,HeadSpin is a developer of a digital experience intelligence platform used to provide flawless digital experiences.,"Analytics, Application Performance Management, Artificial Intelligence (AI), Digital Marketing, Graphic Design, Machine Learning, Software, Virtual Reality, Web Development",,"Sunnyvale, California, United States, North America",https://www.headspin.com,$10M to $50M,115700000,USD,115700000,M&A,7,,,,,"153,338"
Series A - Citadel Defense Company,https://www.crunchbase.com/funding_round/citadel-defense-series-a--0e1aeca6,Citadel Defense Company,https://www.crunchbase.com/organization/citadel-defense,Series A,11999995,USD,11999995,2017-08-08,Early Stage Venture,,,,Yes,"Citadel develops autonomous counter drone solutions for Defense, Government, and Commercial customers.","Artificial Intelligence (AI), Drone Management, Drones, Government, Law Enforcement, Machine Learning, Military, Physical Security, Public Safety, Security",,"San Diego, California, United States, North America",https://www.dronecitadel.com/,$10M to $50M,13754114,USD,13754114,M&A,3,Lightspeed Venture Partners,Lightspeed Venture Partners,1,2,"153,748"
Series B - Kryon,https://www.crunchbase.com/funding_round/kryon-systems-series-b--825bac89,Kryon,https://www.crunchbase.com/organization/kryon-systems,Series B,12000000,USD,12000000,2017-10-02,Early Stage Venture,,,,Yes,Kryon delivers robotic process automation solutions for the digital transformation of enterprises.,"Artificial Intelligence (AI), Enterprise Software, Information Technology, Robotic Process Automation (RPA), Robotics, SaaS",Women Founded,"New York, New York, United States, North America",http://www.kryonsystems.com/,$1M to $10M,68000000,USD,68000000,M&A,4,"Aquiline Technology Growth, Vertex Ventures","Aquiline Technology Growth, Vertex Ventures, Vertex Ventures Israel",3,2,"230,169"
Series A - EIN+,https://www.crunchbase.com/funding_round/ein-series-a--8b6a76be,EIN+,https://www.crunchbase.com/organization/ein,Series A,20000000,CNY,2935607,2017-06-27,Early Stage Venture,,,,Yes,EIN+ provides artificial intelligence and SaaS services.,"Artificial Intelligence (AI), SaaS, Software",,"Beijing, Beijing, China, Asia",https://www.einplus.cn/,,30000000,CNY,4438497,Early Stage Venture,2,,10Fund,1,,"572,677"
Series A - Quantib,https://www.crunchbase.com/funding_round/quantib-series-a--268867d1,Quantib,https://www.crunchbase.com/organization/quantib,Series A,5000000,EUR,5952204,2017-11-27,Early Stage Venture,,,,Yes,Quantib is a healthcare AI company providing groundbreaking technology for faster and more accurate diagnosis of disease,"Artificial Intelligence (AI), Health Care, Machine Learning, Medical, Medical Device, Personal Health, Software",,"Rotterdam, Zuid-Holland, The Netherlands, Europe",https://www.quantib.com/,$1M to $10M,7100000,EUR,8311450,M&A,2,Holland Capital,"Holland Capital, InnovationQuarter",2,2,"572,930"
Series A - Loom Systems,https://www.crunchbase.com/funding_round/loom-systems-series-a--5b5a3d14,Loom Systems,https://www.crunchbase.com/organization/loom-systems,Series A,6000000,USD,6000000,2017-05-03,Early Stage Venture,,,,Yes,Loom Systems delivers solution to predict and prevent IT incidents proactively.,"Analytics, Artificial Intelligence (AI), Big Data, Business Intelligence, Information Technology, IT Management, Machine Learning, Predictive Analytics",,"San Francisco, California, United States, North America",http://www.loomsystems.com,$10M to $50M,16000000,USD,16000000,M&A,4,Jerusalem Venture Partners (JVP),"31Ventures Global Innovation Fund, Jerusalem Venture Partners (JVP), Meron Capital",3,1,"572,998"
Venture Round - Banuba,https://www.crunchbase.com/funding_round/banuba-series-unknown--9dc2e394,Banuba,https://www.crunchbase.com/organization/banuba,Venture - Series Unknown,5000000,USD,5000000,2017-02-22,,,,,Yes,"Banuba is an augmented reality company, pioneering face tracking and virtual background technologies.","Artificial Intelligence (AI), Augmented Reality, Information Technology, Machine Learning",,"Dubai, Dubai, United Arab Emirates, Asia",https://banuba.com/,$10M to $50M,12000000,USD,12000000,,2,VP Capital,VP Capital,1,,"469,103"
Series B - Graphcore,https://www.crunchbase.com/funding_round/graphcore-series-b--a98ecfd9,Graphcore,https://www.crunchbase.com/organization/graphcore,Series B,30000000,USD,30000000,2017-07-20,Early Stage Venture,,,,Yes,Graphcore develops a microprocessor designed for AI and machine learning applications.,"Artificial Intelligence (AI), Machine Learning, Semiconductor",,"Bristol, Bristol, City of, United Kingdom, Europe",https://www.graphcore.ai/,$1M to $10M,682000000,USD,682000000,M&A,7,Atomico,"Amadeus Capital Partners, Atomico, Bosch Ventures, C4 Ventures, Dell Technologies Capital, Demis Hassabis, Foundation Capital, Greg Brockman, Ilya Sutskever, Molten Ventures, Pieter Abbeel, Pitango VC, Scott Gray, Zoubin Gharamani",14,5,"623,658"
Series D - InsideSales,https://www.crunchbase.com/funding_round/insidesales-com-series-d--a9fcf333,InsideSales,https://www.crunchbase.com/organization/insidesales-com,Series D,50000000,USD,50000000,2017-01-18,Late Stage Venture,,,,Yes,InsideSales designs and develops sales automation platforms.,"Analytics, Artificial Intelligence (AI), Big Data, Enterprise Software, SaaS, Sales, Sales Enablement, Software",,"Austin, Texas, United States, North America",https://www.insidesales.com,$50M to $100M,251200024,USD,251200024,M&A,6,Polar Capital Management Inc.,"EPIC Ventures, Hummer Winblad Venture Partners, Ireland Strategic Investment Fund, Kleiner Perkins, Microsoft, Polar Capital Management Inc., Polaris Partners, QuestMark Partners, U.S. Venture Partners, Zetta Venture Partners",10,7,"638,513"
Venture Round - ModuleQ,https://www.crunchbase.com/funding_round/moduleq-series-unknown--15d5f4ad,ModuleQ,https://www.crunchbase.com/organization/moduleq,Venture - Series Unknown,6654808,USD,6654808,2017-10-16,,,,,Yes,ModuleQ is an enterprise revenue intelligence platform powered by People-Facing AI.,"Artificial Intelligence (AI), Enterprise Software, Information Technology, Machine Learning",,"Cupertino, California, United States, North America",https://moduleq.com/,Less than $1M,16743200,USD,16743200,,8,,,,,"223,942"
Series C - Wave Computing,https://www.crunchbase.com/funding_round/wave-semiconductor-series-c--81ffdc38,Wave Computing,https://www.crunchbase.com/organization/wave-semiconductor,Series C,43900000,USD,43900000,2017-03-10,Late Stage Venture,,,,Yes,Wave Computing is revolutionizing AI and deep learning with its dataflow-based systems and embedded solutions.,"Analytics, Artificial Intelligence (AI), Big Data, Machine Learning",,"Campbell, California, United States, North America",http://wavecomp.ai,$10M to $50M,203309999,USD,203309999,M&A,5,,,,,"638,823"
Venture Round - CloudMedx,https://www.crunchbase.com/funding_round/cloudmedx-series-unknown--9bb5ee7b,CloudMedx,https://www.crunchbase.com/organization/cloudmedx,Venture - Series Unknown,5300000,USD,5300000,2017-08-15,,,,,Yes,We collect and convert disparate data into holistic and actionable views of individuals and communities.,"Apps, Artificial Intelligence (AI), Big Data, Data Mining, Health Care, Information Technology, Natural Language Processing, Neuroscience, Personal Health, Predictive Analytics",Women Founded,"Palo Alto, California, United States, North America",http://www.cloudmedxhealth.com,Less than $1M,7299999,USD,7299999,,4,Draper Associates,"China Equity, Draper Associates, Draper Dragon, Palm Drive Capital, SV Tech Ventures",5,,"224,373"
Series B - Descartes Labs,https://www.crunchbase.com/funding_round/descartes-labs-series-b--96e528f0,Descartes Labs,https://www.crunchbase.com/organization/descartes-labs,Series B,30000000,USD,30000000,2017-08-24,Early Stage Venture,,,,Yes,Enabling a better understanding of the physical world through the scalable analysis of geospatial data.,"Agriculture, Analytics, Artificial Intelligence (AI), Consumer Goods, Geospatial, Government, Image Recognition, Machine Learning, Mining, SaaS",,"Santa Fe, New Mexico, United States, North America",http://www.descarteslabs.com,$1M to $10M,58000000,USD,58000000,M&A,4,March Capital,"Cargill, Crosslink Capital, Cultivian Sandbox Ventures, March Capital",4,3,"416,702"
Series B - Panair,https://www.crunchbase.com/funding_round/panair-series-b--7bd83d0f,Panair,https://www.crunchbase.com/organization/panair,Series B,1180000000,JPY,10433660,2017-02-28,Early Stage Venture,,,,Yes,Panair is a power supply and demand platform that uses artificial intelligence and big data to build a core system for energy.,"Artificial Intelligence (AI), Energy, Retail, Software",,"Tokyo, Tokyo, Japan, Asia",https://corp.panair.jp,,3310000000,JPY,29873575,Late Stage Venture,4,,"Daiwa Corporate Investment, DG VENTURES, DOGAN beta, Hiroshima Venture Capital, Incubate Fund, Mizuho Capital, SMBC Venture Capital, YJ Capital",8,,"639,505"
Series B - Splice,https://www.crunchbase.com/funding_round/splice-series-b--da454359,Splice,https://www.crunchbase.com/organization/splice,Series B,35000000,USD,35000000,2017-12-14,Early Stage Venture,,,,Yes,"Music creation platform, Splice pairs a catalog of sounds and samples with powerful AI technology and a rent to own gear marketplace.","Machine Learning, Media and Entertainment, Music, Software",,"New York, New York, United States, North America",http://splice.com/,$1M to $10M,159749998,USD,159749998,Late Stage Venture,6,"DFJ Growth, True Ventures, Union Square Ventures","DFJ Growth, Flybridge, True Ventures, Union Square Ventures",4,4,"225,026"
Series A - Element AI,https://www.crunchbase.com/funding_round/element-ai-series-a--19f50984,Element AI,https://www.crunchbase.com/organization/element-ai,Series A,102000000,USD,102000000,2017-06-14,Early Stage Venture,198000000,USD,198000000,Yes,Element AI is an artificial intelligence company that gives organizations access to technology.,"Artificial Intelligence (AI), Consulting, InsurTech, Machine Learning, Natural Language Processing, Software",,"Montréal, Quebec, Canada, North America",http://www.elementai.com,$50M to $100M,257483994,USD,257483994,M&A,4,DCVC,"BDC Venture Capital, Business Development Bank of Canada, DCVC, Fidelity, Hanwha Investment Corp, Intel Capital, M12 - Microsoft's Venture Fund, National Bank of Canada, NAventures, Real Ventures",10,3,"225,174"
Venture Round - SIGA OT Solutions,https://www.crunchbase.com/funding_round/siga-series-unknown--677a0472,SIGA OT Solutions,https://www.crunchbase.com/organization/siga,Venture - Series Unknown,3500000,USD,3500000,2017-09-07,,,,,Yes,SIGA provides an OT anomaly detection solution by real-time monitoring the raw electric signals of critical industrial assets.,"Analytics, Artificial Intelligence (AI), Cyber Security, Industrial Manufacturing, Infrastructure, Machine Learning, Predictive Analytics, Security, Software",,"Be'er Sheva, HaDarom, Israel, Asia",http://www.sigasec.com,$100M to $500M,11600000,USD,11600000,Early Stage Venture,2,Awz Ventures,Awz Ventures,1,1,"225,287"
Debt Financing - Camino Financial,https://www.crunchbase.com/funding_round/camino-financial-debt-financing--adc83499,Camino Financial,https://www.crunchbase.com/organization/camino-financial,Debt Financing,5000000,USD,5000000,2017-10-30,,,,,No,Camino Financial is an online finance company that offers business loans and wealth-building solutions to help small businesses grow.,"Artificial Intelligence (AI), Commercial Lending, Credit, Financial Services, FinTech, Small and Medium Businesses","Hispanic / Latine Founded, Hispanic / Latine Led","Los Angeles, California, United States, North America",http://www.caminofinancial.com/,$1M to $10M,170350000,USD,170350000,Early Stage Venture,12,,,,,"417,676"
Venture Round - Unirobot,https://www.crunchbase.com/funding_round/unirobot-series-unknown--00445938,Unirobot,https://www.crunchbase.com/organization/unirobot,Venture - Series Unknown,324000000,JPY,2878145,2017-02-03,,,,,Yes,"Unirobot is a Development, manufacture, sale of next generation social robot.","Artificial Intelligence (AI), Robotics",,"Tokyo, Tokyo, Japan, Asia",https://www.unirobot.com/,,544000000,JPY,4731178,,6,,"Asukanet, Fujitsu, Mitsubishi Corporation, SBI Investment, TIS Japan",5,,"225,728"
Series A - ONES.com,https://www.crunchbase.com/funding_round/ones-ai-series-a--361bb5e4,ONES.com,https://www.crunchbase.com/organization/ones-ai,Series A,3000000,USD,3000000,2017-12-01,Early Stage Venture,,,,Yes,"The project management platform that refreshes your product journey with projects, issues, docs, and more.","Artificial Intelligence (AI), Collaboration, Developer Tools, Enterprise, Enterprise Software, Information Technology, Knowledge Management, Project Management, Software, Task Management",,"San Francisco, California, United States, North America",https://ones.com/,,109000000,USD,109000000,Late Stage Venture,5,China Growth Capital | CGC,"5Y Capital, China Growth Capital | CGC",2,1,"418,589"
Series A - Urbanbase,https://www.crunchbase.com/funding_round/hud-inc-series-a--23b1acfa,Urbanbase,https://www.crunchbase.com/organization/hud-inc,Series A,3300000,USD,3300000,2017-07-25,Early Stage Venture,,,,Yes,Urbanbase offers VR/AR tools for architecture and interior design with its patented algorithm and data ,"Artificial Intelligence (AI), Cloud Storage, Collaboration, Computer Vision, Construction, Geospatial, Information Technology, Software",,"Seoul, Seoul-t'ukpyolsi, South Korea, Asia",http://urbanbase.com,$1M to $10M,16345750,USD,16345750,Late Stage Venture,9,CKD Venture Capital Corporation,"Capstone Partners, CKD Venture Capital Corporation, KDB Capital, Magellan Technology Investment, Shinhan Financial Group, SL Investment",6,,"342,745"
Series C - BaseHealth,https://www.crunchbase.com/funding_round/basehealth-series-c--fd0562af,BaseHealth,https://www.crunchbase.com/organization/basehealth,Series C,8500000,USD,8500000,2017-10-18,Late Stage Venture,,,,Yes,BaseHealth is a predictive health platform that is evidence-based and data-driven without reliance on retrospective claims and ICD data.,"Artificial Intelligence (AI), Health Care, Machine Learning, Medical, mHealth, Software",,"Sunnyvale, California, United States, North America",http://www.basehealth.com/,$1M to $10M,17559271,USD,17559271,M&A,5,HBM Healthcare Investments,HBM Healthcare Investments,1,1,"611,144"
Venture Round - Catalyte,https://www.crunchbase.com/funding_round/catalyst-devworks-series-unknown--a1b3ab00,Catalyte,https://www.crunchbase.com/organization/catalyst-devworks,Venture - Series Unknown,12857000,USD,12857000,2017-12-15,,,,,Yes,"Catalyte is an AI-driven company that discovers high-potential talent, develops them, and deploys them directly into client organizations.","Artificial Intelligence (AI), Enterprise Software, Human Resources",,"Baltimore, Maryland, United States, North America",https://www.catalyte.io,$10M to $50M,65008000,USD,65008000,Early Stage Venture,11,,,,,"266,391"
Series B - Nexxiot,https://www.crunchbase.com/funding_round/nexxiot-series-b--6dd2c621,Nexxiot,https://www.crunchbase.com/organization/nexxiot,Series B,15000000,CHF,15697848,2017-06-29,Early Stage Venture,,,,Yes,"Nexxiot is a TradeTech pioneer with a mission to enable easier, safer, and cleaner transportation for all stakeholders in the supply chain.","Artificial Intelligence (AI), Enterprise Software, Information Technology, Internet of Things, Logistics, Software, Supply Chain Management",,"Zürich, Zurich, Switzerland, Europe",https://www.nexxiot.com/en,Less than $1M,184080493,USD,184080493,,12,Die Mobiliar,Die Mobiliar,1,,"604,426"
Series A - AIQI Technology,https://www.crunchbase.com/funding_round/beijing-aiqi-technology-co-series-a--8a42357e,AIQI Technology,https://www.crunchbase.com/organization/beijing-aiqi-technology-co,Series A,100000000,CNY,14499373,2017-03-05,Early Stage Venture,,,,Yes,AIQI Technology specialized in research & development in the field of artificial intelligent and robotic technology.,"Artificial Intelligence (AI), Machine Learning, Robotics",,"Beijing, Beijing, China, Asia",http://www.iqi-inc.com/?lang=en,,245920000,CNY,36008365,Early Stage Venture,5,Ping An Ventures,Ping An Ventures,1,,"588,003"
Series D - SOPHiA GENETICS,https://www.crunchbase.com/funding_round/sophia-genetics-series-d--5e135235,SOPHiA GENETICS,https://www.crunchbase.com/organization/sophia-genetics,Series D,30000000,USD,30000000,2017-09-13,Late Stage Venture,,,,Yes,SOPHiA GENETICS is a biotechnology firm that aims to support healthcare professionals by maximizing the power of data-driven medicine.,"Artificial Intelligence (AI), Big Data, Bioinformatics, Biotechnology, Genetics, Health Care, Life Science, Medical",,"Boston, Massachusetts, United States, North America",https://www.sophiagenetics.com,$50M to $100M,265152150,USD,265152150,IPO,8,Balderton Capital,"360 Capital, Alychlo, Balderton Capital, Invoke Capital",4,1,"268,086"
Series B - Birdeye,https://www.crunchbase.com/funding_round/birdeye-series-b--ea331450,Birdeye,https://www.crunchbase.com/organization/birdeye,Series B,25000000,USD,25000000,2017-02-13,Early Stage Venture,,,,Yes,Birdeye is an all-in-one Experience Marketing platform for multi-location businesses.,"Artificial Intelligence (AI), Consumer Reviews, Customer Service, Lead Generation, Marketing, SaaS",,"Palo Alto, California, United States, North America",https://birdeye.com,$100M to $500M,93000000,USD,93000000,Late Stage Venture,3,,"Trinity Ventures, WiL (World Innovation Lab)",2,2,"172,339"
Series B - ChinaOly Technology,https://www.crunchbase.com/funding_round/chinaoly-technology-series-b--eabb6348,ChinaOly Technology,https://www.crunchbase.com/organization/chinaoly-technology,Series B,20000000,CNY,2902884,2017-04-01,Early Stage Venture,,,,Yes,ChinaOly Technology provides domestic government big data and artificial intelligence services.,"Artificial Intelligence (AI), Big Data, Information Technology",,"Hangzhou, Zhejiang, China, Asia",http://www.chinaoly.com,,63000000,CNY,9421352,Late Stage Venture,4,,"Baoxin Venture Capital, Hongdie Investment Management, Legend Holdings, Sanxie Jinshi Investment Management",4,,"408,993"
