Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Pre Seed Round - Seven Magnum,https://www.crunchbase.com/funding_round/seven-magnum-pre-seed--3fbea701,Seven Magnum,https://www.crunchbase.com/organization/seven-magnum,Pre-Seed,103482,USD,103482,2022-01-01,Seed,,,,Yes,Seven Magnum is building business models using artificial intelligence.,"Artificial Intelligence (AI), Business Development, Consulting, Information Services, Machine Learning, Marketing, Personal Branding, Small and Medium Businesses",,"London, England, United Kingdom, Europe",https://sevenmagnumltd.co.uk/,,103482,USD,103482,Seed,1,"Amazon Web Services, Mixpanel, Notion Capital, Segment","Amazon Web Services, Mixpanel, Notion Capital, Segment",4,,"362,240"
Pre Seed Round - Plannly Health,https://www.crunchbase.com/funding_round/plannly-pre-seed--640f3785,Plannly Health,https://www.crunchbase.com/organization/plannly,Pre-Seed,120000,USD,120000,2022-01-31,Seed,,,,Yes,Revolutionizing delivery outcomes by promoting equity — for Providers.,"Artificial Intelligence (AI), Health Care, Machine Learning, Software",Women Founded,"Phoenix, Arizona, United States, North America",https://www.plannlyhealth.com/,,2524999,USD,2524999,Seed,6,,Techstars,1,,"379,272"
Pre Seed Round - Chatsight,https://www.crunchbase.com/funding_round/chatsight-pre-seed--1cfcbc5c,Chatsight,https://www.crunchbase.com/organization/chatsight,Pre-Seed,250000,USD,250000,2022-03-17,Seed,,,,Yes,"Safety-as-a-Service for Creators and Communities on Discord, Twitch, Telegram and Minecraft",Artificial Intelligence (AI),,"Limerick, Limerick, Ireland, Europe",https://chatsight.ai,,250000,USD,250000,Seed,1,,"Entrepreneur First, Tina Bhatnagar",2,,"648,911"
Pre Seed Round - Navimed,https://www.crunchbase.com/funding_round/navimed-pre-seed--46f0b482,Navimed,https://www.crunchbase.com/organization/navimed,Pre-Seed,1091000,PLN,249490,2023-01-09,Seed,,,,Yes,Navimed develops micro-location system with artificial intelligence.,"Artificial Intelligence (AI), Information Technology, Location Based Services",,"Lublin, Lubelskie, Poland, Europe",https://navimed.co/,Less than $1M,1091000,PLN,249490,Seed,1,Scanderia Venture,Scanderia Venture,1,,"493,430"
Pre Seed Round - Undahealth,https://www.crunchbase.com/funding_round/mygenomd-pre-seed--d4885965,Undahealth,https://www.crunchbase.com/organization/mygenomd,Pre-Seed,150000,USD,150000,2022-09-01,Seed,,,,Yes,Undahealth is an evidence-based platform for gut health management and wellness powered by generative AI.,"Artificial Intelligence (AI), Health Care, Medical, mHealth, Personal Health, Telehealth, Wellness",,"New York, New York, United States, North America",https://www.mygenomd.com,,150000,USD,150000,Seed,4,,Jumpstart Foundry,1,,"493,545"
Equity Crowdfunding - Oceain Insights,https://www.crunchbase.com/funding_round/oceain-insights-9b77-equity-crowdfunding--a02beb5a,Oceain Insights,https://www.crunchbase.com/organization/oceain-insights-9b77,Equity Crowdfunding,158987,GBP,208344,2022-04-03,,5400000,GBP,7076399,Yes,Oceain Insights is a digital video interview platform that uses AI to offer Corporate Personality Assessments.,"Artificial Intelligence (AI), Consulting, IT Management",,"London, England, United Kingdom, Europe",https://www.oceain.ai/,,158987,GBP,208344,,1,,,,,"649,372"
Seed Round - Neurocreate,https://www.crunchbase.com/funding_round/neurocreate-seed--559076fc,Neurocreate,https://www.crunchbase.com/organization/neurocreate,Seed,150000,GBP,195665,2022-03-15,Seed,,,,Yes,NeuroCreate's AI-driven neuroscience-designed platform augments creativity and enhances mental health,"Artificial Intelligence (AI), Data Visualization, Digital Media, Health Care, Human Computer Interaction, Information Technology, Machine Learning, Mental Health, Personal Health, Serious Games",,"London, England, United Kingdom, Europe",https://www.neurocreate.co.uk,,174689,GBP,229377,Seed,5,Jenson Funding Partners,Jenson Funding Partners,1,1,"494,177"
Pre Seed Round - Ailiverse,https://www.crunchbase.com/funding_round/ailiverse-pre-seed--1ca08e7b,Ailiverse,https://www.crunchbase.com/organization/ailiverse,Pre-Seed,125000,SGD,90084,2022-06-28,Seed,1400000,SGD,1008936,Yes,Text2AI AutoDL Platform,"Machine Learning, Software",,"Singapore, Central Region, Singapore, Asia",https://ailiverse.com,,291134,USD,291134,Seed,3,,,,,"625,835"
Pre Seed Round - Aptero,https://www.crunchbase.com/funding_round/aptero-pre-seed--d5823165,Aptero,https://www.crunchbase.com/organization/aptero,Pre-Seed,150000,USD,150000,2022-11-04,Seed,,,,Yes,Create your virtual campus for your business. Organise trainings and events in your company's virtual 3D world like your micro-metaverse.,"3D Technology, Artificial Intelligence (AI), Machine Learning, Metaverse, Software, Virtual Reality, Web Development",,"Cergy, Ile-de-France, France, Europe",https://aptero.co,Less than $1M,250000,USD,250000,Seed,2,The Sandbox Metaverse Accelerator Program,The Sandbox Metaverse Accelerator Program,1,2,"504,846"
Pre Seed Round - HUNA AI,https://www.crunchbase.com/funding_round/huna-ai-pre-seed--37145558,HUNA AI,https://www.crunchbase.com/organization/huna-ai,Pre-Seed,200000,USD,200000,2023-02-03,Seed,50000,USD,50000,Yes,Explore the possibility of creating complex arts with just a few words.,"Art, Artificial Intelligence (AI), Software",,"São Paulo, Sao Paulo, Brazil, South America",https://www.huna-art.com/,,200000,USD,200000,Seed,1,LVenture Group,LVenture Group,1,,"441,989"
Seed Round - RISEENM,https://www.crunchbase.com/funding_round/riseenm-seed--578887ae,RISEENM,https://www.crunchbase.com/organization/riseenm,Seed,300000000,KRW,238295,2022-05-23,Seed,,,,Yes,"Realiz, an AI marketplace connecting businesses with state-of-the-art AI technologies. Our platform offers AI solutions to enterprises.","Artificial Intelligence (AI), IaaS, PaaS, SaaS, Software",,"Seoul, Seoul-t'ukpyolsi, South Korea, Asia",https://realiz.so,,300000000,KRW,238295,Seed,2,Translink Investment,Translink Investment,1,,"548,011"
Seed Round - Workhint,https://www.crunchbase.com/funding_round/workhint-llc-seed--92614b28,Workhint,https://www.crunchbase.com/organization/workhint-llc,Seed,125000,USD,125000,2022-06-01,Seed,6000000,USD,6000000,Yes,"Workhint is Software to Hire, Manage, and Pay on-demand contract staff.","Human Resources, Information Technology, Management Information Systems, Predictive Analytics, Project Management, SaaS, Software",,"Khobar, Ash Sharqiyah, Saudi Arabia, Asia",http://www.workhint.com/,Less than $1M,200000,USD,200000,Seed,3,,Softeq Development,1,,"548,038"
Pre Seed Round - SANITAS,https://www.crunchbase.com/funding_round/sanitashealth-pre-seed--7cc5772a,SANITAS,https://www.crunchbase.com/organization/sanitashealth,Pre-Seed,120000,USD,120000,2023-01-06,Seed,,,,Yes,The first-of-its kind AI driven mental health for BIPOC and underrepresented populations.,"Health Care, Machine Learning, Mental Health","Black Founded, Black Led, Women Founded, Women Led","Los Angeles, California, United States, North America",https://www.gotosanitas.com,Less than $1M,280000,USD,280000,Seed,5,Techstars,Techstars,1,,"548,394"
Pre Seed Round - TASS VISION,https://www.crunchbase.com/funding_round/tass-vision-8256-pre-seed--567154cb,TASS VISION,https://www.crunchbase.com/organization/tass-vision-8256,Pre-Seed,100000,USD,100000,2023-02-09,Seed,,,,Yes,TASS VISION is an in-store analytics tool that helps to check out free technology for retail companies.,"Artificial Intelligence (AI), Computer Vision, Retail Technology",,"Tashkent, NA - Uzbekistan, Uzbekistan, Asia",https://tassvision.ai/,Less than $1M,417500,USD,417500,Seed,4,,500 Global,1,,"549,027"
Pre Seed Round - Typetone,https://www.crunchbase.com/funding_round/typetone-pre-seed--8f63dd63,Typetone,https://www.crunchbase.com/organization/typetone,Pre-Seed,205000,EUR,216926,2023-03-15,Seed,,,,Yes,AI content platform - Personalized generative AI for organizations.,"Artificial Intelligence (AI), Generative AI, Information Technology, Software",,"Amsterdam, Noord-Holland, The Netherlands, Europe",https://www.typetone.ai,,205000,EUR,216926,Seed,1,,,,,"222,692"
Pre Seed Round - Beynex,https://www.crunchbase.com/funding_round/beynex-pre-seed--b5f00c88,Beynex,https://www.crunchbase.com/organization/beynex,Pre-Seed,200000,USD,200000,2023-03-13,Seed,,,,Yes,Beynex is a brain health application designed to help its users achieve true brain longevity,"Artificial Intelligence (AI), Fitness, Health Care, mHealth, Mobile Apps, Personal Health, Wellness",,"Istanbul, Istanbul, Turkey, Europe",https://beynex.com/,Less than $1M,285000,USD,285000,Seed,5,,"Devrim Melek, Francesco Tarantino, Kıvanç Ünal, Startup Wise Guys",4,1,"550,641"
Venture Round - Aether Bio,https://www.crunchbase.com/funding_round/aether-bio-series-unknown--755008f6,Aether Bio,https://www.crunchbase.com/organization/aether-bio,Venture - Series Unknown,93616,USD,93616,2023-05-01,,,,,Yes,Aether Bio is a developer of machine learning technology used to re-purpose enzymes in order to create a new compound.,"Artificial Intelligence (AI), Machine Learning, Medical",,"Menlo Park, California, United States, North America",https://www.aetherbio.com,$1M to $10M,49093616,USD,49093616,Early Stage Venture,10,,Gaingels,1,,"616,572"
Funding Round - Swiftly,https://www.crunchbase.com/funding_round/swiftly-3fdf-undisclosed--430cfad4,Swiftly,https://www.crunchbase.com/organization/swiftly-3fdf,Funding Round,120000,USD,120000,2022-09-12,,400000,USD,400000,Yes,We are the world’s first AI and automated recruitment platform that searches and applies for jobs with the help of graph technology.,"Artificial Intelligence (AI), Human Resources, Information Technology, SaaS, Software",,"Stockholm, Stockholms Lan, Sweden, Europe",https://hire.swiftly.one,Less than $1M,579639,USD,579639,,2,Techstars,Techstars,1,,"617,004"
Convertible Note - InFLOWS AI,https://www.crunchbase.com/funding_round/inflows-ai-convertible-note--2cd3a080,InFLOWS AI,https://www.crunchbase.com/organization/inflows-ai,Convertible Note,200000,USD,200000,2023-01-01,,,,,No,InFLOWS AI develops cutting-edge AI systems for green chemistry at 100x speed,"Artificial Intelligence (AI), Chemical, Cosmetics, Food and Beverage, Machine Learning",,"New York, New York, United States, North America",https://inflows-ai.com,$1M to $10M,320000,USD,320000,Seed,2,Berkeley SkyDeck Fund,Berkeley SkyDeck Fund,1,,"436,406"
Seed Round - Investory,https://www.crunchbase.com/funding_round/investory-io-seed--3eea1aa3,Investory,https://www.crunchbase.com/organization/investory-io,Seed,150000,EUR,169640,2022-02-21,Seed,,,,Yes,The all-in one startup investor relations platform.,"Analytics, Artificial Intelligence (AI), Big Data, Finance, FinTech, SaaS",,"Vienna, Wien, Austria, Europe",http://investory.io,$1M to $10M,1527974,USD,1527974,Seed,7,,Startup Wise Guys,1,,"436,797"
Pre Seed Round - Chex.ai,https://www.crunchbase.com/funding_round/chex-ai-pre-seed--f5fac12b,Chex.ai,https://www.crunchbase.com/organization/chex-ai,Pre-Seed,120000,USD,120000,2022-01-10,Seed,,,,Yes,Chex.ai is a virtual auto-inspection platform completed through mobile phones.,Artificial Intelligence (AI),,"Santa Clara, California, United States, North America",https://www.chex.ai/,Less than $1M,120000,USD,120000,Seed,1,Techstars,Techstars,1,1,"558,341"
Pre Seed Round - Conveyo,https://www.crunchbase.com/funding_round/conveyo-pre-seed--55179dc8,Conveyo,https://www.crunchbase.com/organization/conveyo,Pre-Seed,160000,GBP,194413,2023-02-13,Seed,,,,Yes,Conveyo automates residential property transactions making them instant and hassle free.,"Artificial Intelligence (AI), B2C, Legal Tech, PropTech, Real Estate, Service Industry",,"London, England, United Kingdom, Europe",https://www.conveyo.io/,,294413,USD,294413,Seed,2,Antler,Antler,1,1,"581,586"
Grant - Danu Robotics,https://www.crunchbase.com/funding_round/danu-robotics-grant--22b58e53,Danu Robotics,https://www.crunchbase.com/organization/danu-robotics,Grant,100000,GBP,121595,2022-08-04,,,,,No,Danu Robotics is an artificial intelligence and robotic solutions for the recycling and waste management industry.,"Artificial Intelligence (AI), Recycling, Waste Management",,"Edinburgh, Edinburgh, City of, United Kingdom, Europe",https://danurobotics.com,,100000,GBP,121595,Seed,4,Scottish Enterprise,Scottish Enterprise,1,1,"245,440"
Pre Seed Round - Elm AI (Formerly Esger),https://www.crunchbase.com/funding_round/esger-pre-seed--55f59909,Elm AI (Formerly Esger),https://www.crunchbase.com/organization/esger,Pre-Seed,100000,USD,100000,2023-05-19,Seed,,,,Yes,Elm AI's patent-pending software helps companies assess the environmental and social impact of their supply chains,"Artificial Intelligence (AI), Data Integration, Supply Chain Management",,"New York, New York, United States, North America",https://elm-ai.com/,,332500,USD,332500,,5,Cornell Tech,Cornell Tech,1,,"559,442"
Grant - Galois,https://www.crunchbase.com/funding_round/galois-grant--5bda3ab9,Galois,https://www.crunchbase.com/organization/galois,Grant,249945,USD,249945,2022-01-11,,,,,No,Galois applies cutting edge computer science and mathematics to solve difficult technological problems.,"Analytics, Cyber Security, Human Computer Interaction, Information Technology, Machine Learning, National Security, Risk Management, Security, Software",,"Portland, Oregon, United States, North America",http://galois.com,$10M to $50M,249945,USD,249945,,1,US Department of Energy,US Department of Energy,1,,"384,983"
Pre Seed Round - EyeKnow AI,https://www.crunchbase.com/funding_round/eyeknow-ai-pre-seed--ce1ac0f1,EyeKnow AI,https://www.crunchbase.com/organization/eyeknow-ai,Pre-Seed,170000,USD,170000,2022-10-01,Seed,,,,Yes,EyeKnow keeps helpless under care safe 24/7 using AI.,"Artificial Intelligence (AI), Child Care, Elder Care, Health Care",,"Haifa, Hefa, Israel, Asia",https://www.eyeknow.ai/,,170000,USD,170000,Seed,1,"MassChallenge, Techstars","Certia, MassChallenge, Techstars",3,,"559,660"
Pre Seed Round - Inkdrop,https://www.crunchbase.com/funding_round/inkdrop-c386-pre-seed--a0787f7b,Inkdrop,https://www.crunchbase.com/organization/inkdrop-c386,Pre-Seed,120000,USD,120000,2022-09-13,Seed,,,,Yes,Inkdrop is an AI assistant that integrates with video conferencing platforms to improve the meetings as they happen.,"Artificial Intelligence (AI), Information and Communications Technology (ICT), Meeting Software",,"Zurich, Zurich, Switzerland, Europe",https://inkdrop.ai,,120000,USD,120000,Seed,1,Techstars,Techstars,1,,"246,521"
Venture Round - GreatHorn,https://www.crunchbase.com/funding_round/greathorn-series-unknown--9ca4e3ca,GreatHorn,https://www.crunchbase.com/organization/greathorn,Venture - Series Unknown,103030,USD,103030,2022-02-23,,,,,Yes,"GreatHorn provides protection for cloud email systems, via advanced threat detection, automated defense, and integrated incident response.","Cyber Security, Email, Hardware, Internet, Machine Learning, Security, Software",,"Waltham, Massachusetts, United States, North America",http://www.greathorn.com,Less than $1M,21928030,USD,21928030,,5,Techstars,Techstars,1,,"515,745"
Pre Seed Round - Tasker Army,https://www.crunchbase.com/funding_round/tasker-army-pre-seed--4ffe06d6,Tasker Army,https://www.crunchbase.com/organization/tasker-army,Pre-Seed,100000,USD,100000,2022-11-01,Seed,,,,Yes,Get your Shopify tasks done in less than 48 hours with Tasker Army. Reduce your development and design costs. Be productive!,"Artificial Intelligence (AI), Consulting, E-Commerce, Graphic Design, Information Technology, Machine Learning, Software, Web Design",,"Barcelona, Catalonia, Spain, Europe",https://taskerarmy.com,,100000,USD,100000,Seed,1,,,,,"515,881"
Pre Seed Round - Fonor,https://www.crunchbase.com/funding_round/qualyon-pre-seed--45a76bf5,Fonor,https://www.crunchbase.com/organization/qualyon,Pre-Seed,100000,USD,100000,2022-09-13,Seed,,,,Yes,A GPT Based Emailbot for Enterprises,"Artificial Intelligence (AI), CRM, Enterprise, Financial Services, Human Computer Interaction, Information Technology, Natural Language Processing, Virtual Assistant",,"Smyrna, Delaware, United States, North America",http://www.fonor.ai,,150000,USD,150000,Seed,2,Upekkha AI SaaS Accelerator,Upekkha AI SaaS Accelerator,1,,"561,448"
Non Equity Assistance - Synnefa,https://www.crunchbase.com/funding_round/illuminum-greenhouses-non-equity-assistance--a028c9a6,Synnefa,https://www.crunchbase.com/organization/illuminum-greenhouses,Non-equity Assistance,100000,USD,100000,2022-06-01,,,,,No,Hardware and Software company providing Smart Greenhouses with FarmShield™ IoT sensors connected to a record keeping software FarmCloud™,"Agriculture, AgTech, Artificial Intelligence (AI), Farming, GreenTech, Internet of Things, Machine Learning, SaaS, Software",,"Nairobi, Nairobi Area, Kenya, Africa",https://synnefa.io/,$1M to $10M,1358388,USD,1358388,Seed,6,Google for Startups,Google for Startups,1,,"480,434"
"Pre Seed Round - Dana, by a thousand colibris SL",https://www.crunchbase.com/funding_round/dana-by-a-thousand-colibris-sl-pre-seed--797dee1b,"Dana, by a thousand colibris SL",https://www.crunchbase.com/organization/dana-by-a-thousand-colibris-sl,Pre-Seed,75000,EUR,85305,2022-01-01,Seed,,,,Yes,Dana is a certified digital therapeutics software to improve the mental health and well-being of women during motherhood,"Artificial Intelligence (AI), Health Care, Health Diagnostics, Medical Device, Mental Health, Personal Health, Women's",,"Barcelona, Catalonia, Spain, Europe",https://www.athousandcolibris.com,,1018123,USD,1018123,Seed,5,,,,,"372,229"
Pre Seed Round - EatX,https://www.crunchbase.com/funding_round/eatx-pre-seed--9f3c66d5,EatX,https://www.crunchbase.com/organization/eatx,Pre-Seed,100000,USD,100000,2022-11-01,Seed,2250000,USD,2250000,Yes,AI Brain to scale kitchens.,"Artificial Intelligence (AI), Food and Beverage, Machine Learning, Software",,"New York, New York, United States, North America",https://www.eatx.ai/,,100000,USD,100000,Seed,1,,,,,"520,048"
Pre Seed Round - Konanden,https://www.crunchbase.com/funding_round/konanden-pre-seed--b8275c33,Konanden,https://www.crunchbase.com/organization/konanden,Pre-Seed,1000000,HKD,127417,2022-09-01,Seed,,,,Yes,"Restaurant Tech, Booking Automation, Artificial Intelligence","Artificial Intelligence (AI), Software",,"Hong Kong, Hong Kong Island, Hong Kong, Asia",https://konanden.com,,1000000,HKD,127417,Seed,1,Richard Yu,Richard Yu,1,,"139,060"
Grant - Continued Service Network (CSN),https://www.crunchbase.com/funding_round/continued-service-network-csn-grant--3b8aebf0,Continued Service Network (CSN),https://www.crunchbase.com/organization/continued-service-network-csn,Grant,250000,USD,250000,2022-09-19,,,,,No,"Continued Service Network is an AI based crowdsourcing platform that provides personalized, just-in-time nudge interventions.","Artificial Intelligence (AI), Data Integration, Service Industry",,,,,250000,USD,250000,,1,Mission Daybreak,Mission Daybreak,1,,"374,608"
Pre Seed Round - Qluent,https://www.crunchbase.com/funding_round/qluent-pre-seed--2f37a4a5,Qluent,https://www.crunchbase.com/organization/qluent,Pre-Seed,125000,USD,125000,2023-03-31,Seed,,,,Yes,Qluent develops and creates a digital platform that provides business data information using artificial intelligence.,"Analytics, Artificial Intelligence (AI), Business Intelligence, Database, Information Technology",,"Stockholm, Stockholms Lan, Sweden, Europe",https://qluent.com/,,125000,USD,125000,Seed,1,,Antler,1,,"485,231"
Funding Round - Singular Computing,https://www.crunchbase.com/funding_round/singular-computing-undisclosed--c2a4b3c0,Singular Computing,https://www.crunchbase.com/organization/singular-computing,Funding Round,100000,USD,100000,2022-10-13,,,,,Yes,Singular Computing develops and licenses hardware and software technologies for high performance energy efficient computing.,"Artificial Intelligence (AI), Information Technology, Semiconductor, Software",,"Newton, Massachusetts, United States, North America",https://www.singularcomputing.com/,,100000,USD,100000,,1,,,,,"498,146"
Pre Seed Round - Para,https://www.crunchbase.com/funding_round/para-9287-pre-seed--dd8c478f,Para,https://www.crunchbase.com/organization/para-9287,Pre-Seed,100000,USD,100000,2022-01-01,Seed,,,,Yes,"Para is an app that serves as a personal digital twin, offering more than just a traditional digital assistant or advisor.","Apps, Artificial Intelligence (AI), SaaS, Software",,,http://para.fyi,,200000,USD,200000,Seed,2,Antler,Antler,1,,"643,210"
Grant - Skyline Nav AI,https://www.crunchbase.com/funding_round/skyline-nav-ai-grant--9894a966,Skyline Nav AI,https://www.crunchbase.com/organization/skyline-nav-ai,Grant,100000,USD,100000,2022-05-09,,,,,No,Skyline Nav AI is a software company that offers positioning and navigation services using GPS and paper maps.,Artificial Intelligence (AI),,"Cambridge, Massachusetts, United States, North America",https://www.skylinenav.com/,,100000,USD,100000,,3,NGA Accelerator,NGA Accelerator,1,2,"177,968"
Pre Seed Round - DeepSport,https://www.crunchbase.com/funding_round/deepsport-2d3f-pre-seed--33d412d4,DeepSport,https://www.crunchbase.com/organization/deepsport-2d3f,Pre-Seed,85000,USD,85000,2022-01-30,Seed,,,,Yes,Mobile Fitness Application,"Artificial Intelligence (AI), Fitness, Image Recognition, Sports, Wellness",,"Saray, Tekirdag, Turkey, Europe",https://www.deepsportapp.com,,85000,USD,85000,Seed,1,,Lima Ventures,1,,"178,847"
Pre Seed Round - Joggr,https://www.crunchbase.com/funding_round/joggr-pre-seed--452d16d4,Joggr,https://www.crunchbase.com/organization/joggr,Pre-Seed,120000,USD,120000,2023-03-17,Seed,,,,Yes,"Every time your code changes, Joggr updates your documentation for you.","Artificial Intelligence (AI), Developer Tools, Information Technology, Knowledge Management, Productivity Tools, SaaS, Software",,"New York, New York, United States, North America",https://joggr.io,,120000,USD,120000,Seed,1,Techstars,Techstars,1,,"615,646"
Pre Seed Round - Fero,https://www.crunchbase.com/funding_round/fero-payment-science-pre-seed--0af730a0,Fero,https://www.crunchbase.com/organization/fero-payment-science,Pre-Seed,100000,EUR,107979,2023-01-18,Seed,,,,Yes,Fero uses predictive AI to customize the payment process and pathway uniquely for every individual customer.,"Artificial Intelligence (AI), Financial Services, FinTech, Payments",,"Amsterdam, Noord-Holland, The Netherlands, Europe",https://fero.com,,2900000,EUR,3080378,Seed,2,Antler,Antler,1,,"469,833"
Initial Coin Offering - Arkade Fun,https://www.crunchbase.com/funding_round/Arkadefun-initial-coin-offering--1430261c,Arkade Fun,https://www.crunchbase.com/organization/Arkadefun,Initial Coin Offering,250000,USD,250000,2022-09-08,,,,,Yes,"Arkade Fun is a game platform that helps users play, earn, and use web3 functionality.","Artificial Intelligence (AI), Gaming, Marketplace, Web3",,,https://arkade.fun,,2250000,USD,2250000,Seed,2,,,,,"617,711"
Pre Seed Round - Docus,https://www.crunchbase.com/funding_round/docus-6e4f-pre-seed--ad46d041,Docus,https://www.crunchbase.com/organization/docus-6e4f,Pre-Seed,250000,USD,250000,2023-02-20,Seed,,,,Yes,Improving human health through the combination of cutting-edge technologies and top medical expertise.,"Artificial Intelligence (AI), B2B, B2C, Health Care, Health Diagnostics, SaaS, Software",,"Wilmington, Delaware, United States, North America",https://docus.ai/,,750000,USD,750000,Seed,3,,Triple S Ventures,1,2,"515,415"
Seed Round - Grayscale AI,https://www.crunchbase.com/funding_round/grayscale-ai-seed--c1340cb6,Grayscale AI,https://www.crunchbase.com/organization/grayscale-ai,Seed,120000,USD,120000,2022-02-07,Seed,,,,Yes,Enabling fully autonomous drones using neuromorphic AI.,"Aerospace, Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Computer Vision, Logistics, Machine Learning, Military, Robotics, Transportation",,"San Francisco, California, United States, North America",https://grayscale.ai,$1M to $10M,384722,USD,384722,Seed,4,Techstars,Techstars,1,,"515,605"
Angel Round - BodhiAI,https://www.crunchbase.com/funding_round/bodhiai-angel--6a2676ba,BodhiAI,https://www.crunchbase.com/organization/bodhiai,Angel,200000,USD,200000,2022-10-21,Seed,,,,Yes,BodhiAI is an AI-based Personal Assistant empowering teachers and students.,"Apps, Artificial Intelligence (AI), E-Learning, EdTech, Education, Edutainment, Higher Education",,"Jaipur, Rajasthan, India, Asia",http://www.bodhiai.co.in,Less than $1M,270374,USD,270374,Seed,3,,"Bhola Meena, Harsh Pokharna, Ivy Growth Associates, JITO Angel Network, Marwari Angels, Pod, UIncept",7,,"342,094"
"Seed Round - Genius Ventures, Inc",https://www.crunchbase.com/funding_round/genius-ventures-inc-45c3-seed--53963327,"Genius Ventures, Inc",https://www.crunchbase.com/organization/genius-ventures-inc-45c3,Seed,150000,USD,150000,2022-11-01,Seed,20000000,USD,20000000,Yes,"Blockchain, Mobile, A.I., Machine Learning, Cryptocurrency","Artificial Intelligence (AI), Blockchain, Cryptocurrency, Infrastructure, Machine Learning, Software",,"Sheridan, Wyoming, United States, North America",https://www.geniusventures.io,,400000,USD,400000,Seed,2,Hurley Family Trust,Hurley Family Trust,1,,"232,432"
Convertible Note - Parse AI,https://www.crunchbase.com/funding_round/parse-ai-convertible-note--b588d916,Parse AI,https://www.crunchbase.com/organization/parse-ai,Convertible Note,100000,USD,100000,2022-10-14,,,,,No,Parse AI is a title research company in the real estate sector.,"Machine Learning, Real Estate",,"Midland, Texas, United States, North America",https://www.parseai.co/,Less than $1M,350000,USD,350000,,2,,,,,"233,071"
Grant - Transparent Path spc,https://www.crunchbase.com/funding_round/transparent-path-grant--ea21986a,Transparent Path spc,https://www.crunchbase.com/organization/transparent-path,Grant,137750,USD,137750,2023-04-05,,,,,No,"Transparent Path offers supply chain visibility tools that help to decrease costs, waste, and risk.","AgTech, Predictive Analytics, Productivity Tools, Sensor, Software, Supply Chain Management","East Asian Founded, East Asian Led, South Asian Founded, South Asian Led, Women Founded","Seattle, Washington, United States, North America",https://transparentpath.com,Less than $1M,1963773,USD,1963773,Seed,8,ReFED,ReFED,1,1,"647,631"
Pre Seed Round - Lifelancer,https://www.crunchbase.com/funding_round/lifelancer-pre-seed--06f078d2,Lifelancer,https://www.crunchbase.com/organization/lifelancer,Pre-Seed,100000,GBP,120269,2023-03-01,Seed,3900000,GBP,4690494,Yes,"Lifelancer is a global platform for talent hiring in Life Sciences, Pharma, Healthtech & IT","Artificial Intelligence (AI), Biopharma, Bookkeeping and Payroll, Employment, Freelance, Health Care, Life Science, Online Portals, Pharmaceutical, Recruiting",,"London, England, United Kingdom, Europe",https://lifelancer.com,,255000,GBP,326233,Seed,3,,,,,"233,885"
Grant - Dataraction,https://www.crunchbase.com/funding_round/dataraction-grant--d8d9da9d,Dataraction,https://www.crunchbase.com/organization/dataraction,Grant,200000,USD,200000,2022-05-01,,,,,No,We build the career development platform for career centers and automate campus recruitment with our AI Career Advisor & Smart Solutions,"Artificial Intelligence (AI), Blockchain, College Recruiting, Higher Education, Recruiting",,"Waterloo, Ontario, Canada, North America",https://dotslive.com/,,215000,USD,215000,,2,,Canadian Government,1,,"234,041"
Angel Round - Transparent Path spc,https://www.crunchbase.com/funding_round/transparent-path-angel--708d155c,Transparent Path spc,https://www.crunchbase.com/organization/transparent-path,Angel,100000,USD,100000,2022-09-01,Seed,,,,Yes,"Transparent Path offers supply chain visibility tools that help to decrease costs, waste, and risk.","AgTech, Predictive Analytics, Productivity Tools, Sensor, Software, Supply Chain Management","East Asian Founded, East Asian Led, South Asian Founded, South Asian Led, Women Founded","Seattle, Washington, United States, North America",https://transparentpath.com,Less than $1M,1963773,USD,1963773,Seed,8,,,,,"581,738"
Angel Round - Bitloops,https://www.crunchbase.com/funding_round/bitloops-angel--a86370fd,Bitloops,https://www.crunchbase.com/organization/bitloops,Angel,122500,EUR,136369,2022-03-01,Seed,,,,Yes,AI-powered design-to-code tool that saves engineers 90% of the time they spend converting web & mobile designs into professional code.,"Artificial Intelligence (AI), Developer Tools, Generative AI, SaaS, Software, Software Engineering, Web Development",,"Athens, Attiki, Greece, Europe",https://bitloops.com,Less than $1M,177870,EUR,193535,Seed,2,,Tomaso Rodriguez,1,,"236,038"
